GEOID,Year,Total_Pop,Total_HH,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QFHH,QED12LES,QRICH,QSSBEN,PERCAP,QCVLUN,QEXTRCT,QSERV,QFEMLBR,QUNOCCHU,QRENTER,PPUNIT,QMOHO,QNOAUTO,MDGRENT,QHSEBRDN,MDHSEVAL,QNOHLTH,QESL,QPOVTY,QGROUP
47037013300,2014,3883,1538,0.198,0.5442,28.1,0.2014,0.0191,0.0129,0.1504,0.3392,0.223,0.2177,0.0026,0.1996,15945,0.102,0.1016,0.2506,0.4853,0.1271,0.591,2.52,0.0136,0.1476,757,0.314,113900,0.2568,0.0995,0.3234,0.0021
47187050502,2014,3884,1623,0.191,0.533,46.6,0,0.0098,0.0028,0.0252,0.8665,0.0721,0.1412,0.0437,0.3068,29323,0.0746,0.1078,0.1473,0.4708,0.0678,0.1922,2.39,0.0913,0.0105,828,0.151,252500,0.1359,0.0051,0.112,0
47157020521,2014,3886,1215,0.1475,0.5275,28.4,0.8881,0.0059,0,0.0275,0.2574,0.4379,0.1911,0,0.1778,11362,0.1824,0.0532,0.2803,0.5418,0.1419,0.5909,3.2,0,0.121,986,0.3951,59900,0.2187,0,0.448,0
47099960502,2014,3892,1592,0.2025,0.5216,42.6,0.0103,0,0.0021,0.0046,0.7277,0.1621,0.1366,0.0195,0.3687,23854,0.1448,0.165,0.1413,0.4825,0.1436,0.201,2.44,0.106,0.0722,588,0.1325,101800,0.1619,0.0048,0.1754,0
47037011200,2014,3895,1728,0.1497,0.4621,38.3,0.2226,0.0026,0,0.0244,0.7181,0.0926,0.1531,0,0.2159,26221,0.0829,0.0508,0.2014,0.4541,0.1161,0.3183,2.24,0,0.081,890,0.1985,149700,0.1698,0.0071,0.1635,0.0056
47141000400,2014,3898,1831,0.2506,0.5336,41.5,0.0257,0,0.0775,0.0218,0.8022,0.0792,0.0778,0.0317,0.3386,28091,0.0548,0.0464,0.1358,0.5262,0.0794,0.3905,2.12,0.004,0.0382,670,0.1638,182100,0.1101,0.049,0.1751,0.0028
47187050102,2014,3899,1242,0.1454,0.5073,36.8,0.0487,0,0.0834,0.0051,0.9052,0.0837,0.0217,0.0684,0.1989,34567,0.0397,0.0424,0.0719,0.4648,0.0424,0.0459,3.14,0.0062,0.0137,1824,0.0829,272100,0.0264,0.0329,0.0274,0
47099960402,2014,3901,1666,0.2235,0.525,45.2,0.0013,0.0033,0,0.0151,0.8709,0.1092,0.1628,0.003,0.3181,22336,0.1192,0.1068,0.2079,0.5408,0.0831,0.3145,2.34,0.0567,0.0624,518,0.1573,122400,0.1155,0.0156,0.0541,0
47107970401,2014,3901,1443,0.2253,0.4988,41.7,0.0149,0,0.0059,0.0344,0.6215,0.1324,0.0894,0.0166,0.386,20673,0.0507,0.0258,0.1511,0.4802,0.0762,0.1989,2.54,0.1063,0.0319,605,0.1906,124600,0.1106,0.0288,0.1793,0.059
47097050200,2014,3907,1522,0.2032,0.537,36.8,0.2106,0,0.0003,0.0107,0.6904,0.1511,0.2087,0.0033,0.3206,19082,0.0807,0.1174,0.1843,0.5082,0.1052,0.3883,2.57,0.1111,0.0867,635,0.1958,95000,0.1139,0.0057,0.2376,0
47003950300,2014,3909,1385,0.2351,0.4602,43.2,0.0074,0,0.0061,0.0212,0.8973,0.0426,0.1965,0,0.4744,18392,0.0919,0.1446,0.1532,0.4602,0.1065,0.1199,2.82,0.2135,0,639,0.1329,113100,0.1184,0,0.1287,0.001
47021070300,2014,3911,1505,0.2028,0.5339,36.5,0.0765,0,0.0023,0.0437,0.6492,0.1575,0.1893,0.0093,0.305,19098,0.0767,0.1377,0.1391,0.4485,0.1178,0.3395,2.44,0.0451,0.0631,753,0.2047,114000,0.125,0.0095,0.3381,0.0606
47097050100,2014,3912,598,0.0867,0.1649,35.2,0.4358,0,0,0.0396,0.6784,0.1204,0.3533,0.0184,0.4398,7408,0.0737,0.1786,0.3922,0.4854,0.1995,0.3077,2.23,0.2664,0.0418,503,0.2458,80800,0.1873,0.0143,0.2791,0.6585
47165021106,2014,3913,1798,0.2778,0.5635,43.8,0.1702,0,0,0.0271,0.634,0.1607,0.1289,0.02,0.4043,25359,0.0463,0.0769,0.1358,0.4708,0.1006,0.4661,2.17,0.004,0.0806,840,0.2586,182800,0.1053,0.0054,0.0882,0.001
47185935200,2014,3918,1509,0.2284,0.5151,44.4,0.0059,0.0064,0,0.0097,0.823,0.0755,0.1571,0.008,0.3963,21148,0.109,0.1967,0.1499,0.4303,0.1298,0.1962,2.58,0.3045,0.0232,643,0.1339,92300,0.1251,0,0.2525,0.0077
47139950400,2014,3923,1526,0.2496,0.5075,46.7,0.001,0.0074,0.0071,0.0084,0.9417,0.1107,0.2001,0.0157,0.5026,19008,0.1603,0.1033,0.2169,0.5181,0.2031,0.192,2.49,0.2355,0.0655,583,0.1612,96700,0.1498,0.0032,0.2377,0.0303
47079969300,2014,3924,1359,0.2235,0.5051,30.8,0.3415,0.0092,0,0.027,0.623,0.206,0.2323,0,0.3907,11686,0.1375,0.0469,0.2038,0.4493,0.1944,0.5232,2.73,0.1381,0.1545,612,0.2406,62500,0.1142,0,0.4198,0.0545
47073050302,2014,3927,1525,0.2345,0.5042,40.1,0.0323,0.0138,0.014,0.0275,0.5671,0.1843,0.1874,0.0184,0.4131,18470,0.1283,0.1024,0.2313,0.4878,0.1301,0.2492,2.58,0.2379,0.021,614,0.1082,112100,0.0637,0.0118,0.1233,0
47031970100,2014,3928,1387,0.2039,0.5242,39.7,0.0013,0,0.002,0.0132,0.7313,0.1038,0.1461,0.0108,0.3439,19802,0.0754,0.1397,0.1176,0.3957,0.0935,0.2185,2.83,0.268,0.049,680,0.1478,119600,0.1441,0.0011,0.2508,0
47157021142,2014,3940,1645,0.2284,0.5459,30.5,0.4744,0,0.0228,0.0391,0.7896,0.0942,0.0162,0.0134,0.2748,30309,0.0621,0.0406,0.1632,0.666,0.0621,0.5228,2.39,0,0.014,892,0.1447,157900,0.117,0.042,0.0599,0.001
47189030600,2014,3948,1594,0.2829,0.5722,31,0.0671,0,0.0068,0.0448,0.5333,0.1807,0.158,0.005,0.367,18363,0.2059,0.039,0.1635,0.5577,0.0969,0.4366,2.22,0.0051,0.0903,781,0.2541,127200,0.1569,0.0078,0.1841,0.1044
47037013400,2014,3949,1940,0.1699,0.527,31.8,0.0289,0,0.021,0.0205,0.9289,0.0433,0.022,0.1469,0.1582,57094,0.0379,0.0125,0.038,0.5016,0.0836,0.2562,2.03,0.0071,0.017,987,0.1881,285000,0.0708,0.01,0.0624,0.0018
47157008700,2014,3951,1820,0.2285,0.5201,37.4,0.0795,0,0.0271,0.1906,0.7225,0.0984,0.2519,0.0071,0.3121,22219,0.0855,0.1457,0.1909,0.4394,0.1716,0.4165,2.17,0.0209,0.0802,903,0.2434,74000,0.2832,0.1496,0.2124,0
47065011324,2014,3952,1454,0.1807,0.4932,45.3,0.0746,0,0.1043,0.0132,0.8777,0.1142,0.0465,0.1403,0.2834,43504,0.0276,0.0726,0.0634,0.4464,0.0364,0.1389,2.72,0,0,1006,0.1238,250000,0.0582,0.0253,0.0315,0
47157009901,2014,3953,1195,0.1429,0.4877,28.8,0.4533,0.0056,0.0379,0.2211,0.2377,0.3155,0.4302,0.0033,0.1891,12239,0.1709,0.1717,0.1886,0.3969,0.1614,0.5674,3.29,0.1677,0.1021,775,0.2879,50100,0.278,0.1515,0.4702,0.0043
47047060600,2014,3955,1380,0.204,0.5064,42.5,0.4114,0.0005,0,0.0028,0.5202,0.1783,0.1574,0.0319,0.3609,25816,0.1195,0.0775,0.1676,0.4703,0.1091,0.1964,2.87,0.2169,0.0254,803,0.1522,161000,0.087,0.0011,0.1603,0
47071920100,2014,3955,1388,0.2152,0.5067,41,0.024,0.0025,0,0.0116,0.7175,0.1073,0.2632,0.0209,0.4121,16216,0.0956,0.1152,0.2039,0.4688,0.2189,0.1578,2.8,0.2167,0.0144,484,0.1952,109800,0.1727,0.009,0.2645,0.0174
47093004000,2014,3955,2442,0.1818,0.5052,44.6,0.0766,0,0.0033,0.0427,0.7522,0.0446,0.1162,0.0041,0.2293,23596,0.0203,0.1318,0.2178,0.4068,0.0679,0.595,1.61,0.005,0.0794,719,0.2064,93900,0.0916,0.0247,0.116,0.0081
47179061601,2014,3958,1691,0.1847,0.4919,45.8,0.0035,0.0033,0,0.0584,0.9524,0.039,0.0832,0.0231,0.317,30118,0.0941,0.0588,0.0926,0.4179,0.0403,0.1023,2.33,0.1027,0.0183,491,0.0804,174400,0.1011,0.0287,0.0495,0.0033
47179062000,2014,3960,1808,0.2083,0.4848,35.9,0.1381,0.0028,0.0056,0.1005,0.6158,0.1604,0.1814,0.0033,0.2738,16837,0.0801,0.0369,0.1875,0.5185,0.137,0.6748,2,0,0.1543,636,0.2533,96700,0.1371,0.038,0.3473,0.0851
47157008900,2014,3972,1188,0.1501,0.4104,30.9,0.3079,0,0.0534,0.4144,0.4865,0.2668,0.3683,0.0185,0.2348,11447,0.1462,0.2279,0.2187,0.3406,0.3172,0.5783,3.27,0,0.1709,830,0.3678,47500,0.4089,0.2885,0.4038,0.0227
47155081102,2014,3991,1911,0.3338,0.5502,48.8,0,0.003,0,0.0075,0.5736,0.1057,0.1786,0.0052,0.4563,22687,0.0523,0.0225,0.3366,0.5642,0.5711,0.3286,2.09,0.042,0.011,790,0.2292,177300,0.1817,0.0079,0.124,0.0008
47037019106,2014,3992,1958,0.1363,0.5451,30.9,0.1305,0.0038,0.0398,0.0383,0.6332,0.0771,0.0553,0.0097,0.1502,32154,0.0384,0.017,0.1275,0.5243,0.0536,0.6144,2.02,0,0.0562,1067,0.2533,163900,0.158,0.0436,0.1048,0.0093
47181950300,2014,3993,1364,0.2154,0.4916,35.4,0.0005,0.002,0.0008,0.0115,0.8099,0.0997,0.263,0.0147,0.3966,18655,0.1361,0.1211,0.1595,0.5039,0.157,0.162,2.93,0.2627,0.0205,579,0.1466,86300,0.1256,0.0062,0.1684,0
47019070500,2014,3996,1674,0.2292,0.4717,43.4,0,0.0035,0,0.013,0.65,0.1529,0.1858,0.0197,0.4265,22164,0.067,0.1563,0.1983,0.3741,0.129,0.2354,2.39,0.2112,0.0544,561,0.1493,101100,0.1597,0.0069,0.167,0
47089070900,2014,4004,1773,0.2393,0.4843,51.1,0.0187,0,0,0.0392,0.8402,0.0773,0.1676,0.0158,0.4117,22052,0.071,0.081,0.2024,0.4875,0.3513,0.1528,2.25,0.2214,0.0513,810,0.1387,155100,0.1496,0.0037,0.1815,0.0022
47157021430,2014,4006,1681,0.2866,0.4905,47.8,0.0524,0,0.0297,0.0167,0.9519,0.0553,0.0039,0.1755,0.32,51783,0.0239,0.0388,0.0358,0.4101,0.1063,0.1582,2.38,0,0.0083,1283,0.1392,240300,0.0519,0.0027,0.0262,0
47117955400,2014,4008,1576,0.2557,0.5132,42.4,0.0626,0,0.0212,0.1103,0.7657,0.1434,0.2009,0.0121,0.3547,20827,0.0971,0.0804,0.1228,0.4205,0.1141,0.3122,2.45,0.0079,0.0799,647,0.1497,101900,0.1702,0.0767,0.1449,0.0384
47065010413,2014,4014,1538,0.217,0.4831,45.7,0.0015,0.0025,0.0244,0.0045,0.9643,0.0527,0.0699,0.119,0.2926,41820,0.0853,0.063,0.0881,0.4636,0.026,0.1625,2.6,0.0253,0,709,0.1164,194600,0.0357,0.0091,0.0526,0.0027
47037010301,2014,4015,1560,0.208,0.5016,42.4,0.2381,0,0.0015,0.0526,0.7848,0.1314,0.1471,0.0321,0.3314,27113,0.1509,0.095,0.1375,0.4086,0.1086,0.384,2.52,0.0343,0.0474,764,0.1833,166100,0.1772,0.0223,0.1323,0.0192
47065010306,2014,4026,1475,0.2258,0.5678,35.4,0.0099,0,0,0.037,0.9544,0.0976,0.1643,0.0169,0.3607,22565,0.0625,0.1514,0.2169,0.5365,0.0844,0.259,2.65,0.1577,0.0298,813,0.1912,142500,0.2026,0.0068,0.1221,0.0298
47093004611,2014,4029,1448,0.246,0.5098,43.5,0.1204,0.0077,0.0069,0.0323,0.8802,0.0387,0.035,0.0504,0.3577,34000,0.051,0.036,0.1347,0.4653,0.1017,0.1402,2.78,0.0124,0.0338,1335,0.076,202100,0.0526,0.0067,0.0482,0
47001020500,2014,4037,1478,0.212,0.5135,34.2,0.1689,0,0,0.0334,0.4791,0.2321,0.1498,0.0054,0.2862,18039,0.096,0.0911,0.3254,0.5064,0.1583,0.548,2.69,0.0097,0.0947,706,0.2084,97500,0.1966,0.0252,0.3067,0.0151
47157022322,2014,4038,1537,0.2486,0.5743,42.7,0.9946,0,0,0,0.1905,0.2622,0.1222,0,0.4255,18967,0.1544,0.024,0.2294,0.4971,0.0878,0.1269,2.63,0,0.11,1100,0.3481,79600,0.1379,0,0.2266,0
47173040201,2014,4038,1465,0.2211,0.5017,36.6,0.0045,0,0.0025,0.0253,0.6667,0.1536,0.2891,0.0041,0.4109,14092,0.1373,0.0756,0.1687,0.4153,0.1326,0.3495,2.65,0.2824,0.0915,520,0.2089,84200,0.1194,0.012,0.2597,0.0374
47147080604,2014,4041,1395,0.1789,0.5298,43,0.002,0,0,0,0.9694,0.1082,0.0924,0.038,0.3599,28326,0.1258,0.0903,0.135,0.4943,0.0542,0.1097,2.87,0.0203,0.0373,797,0.1061,180700,0.0931,0,0.1157,0.0089
47163042900,2014,4044,1644,0.2715,0.5472,44.6,0.0114,0,0.0054,0.0025,0.8554,0.1241,0.0889,0.0596,0.4227,31250,0.0337,0.093,0.1019,0.4844,0.1464,0.2184,2.45,0.0104,0.0189,770,0.1904,166100,0.0828,0,0.0623,0.0022
47109930600,2014,4048,1477,0.2396,0.477,39.9,0.065,0,0,0.0336,0.7586,0.1009,0.2011,0.0298,0.3385,21370,0.1307,0.0907,0.1748,0.4735,0.1352,0.2769,2.74,0.2172,0.0467,609,0.1693,83300,0.1139,0.018,0.1707,0
47067960600,2014,4050,1736,0.2474,0.518,41.1,0.0099,0.0037,0,0.0005,0.5582,0.1642,0.2566,0.0075,0.4078,13493,0.1809,0.1415,0.2178,0.5267,0.1834,0.3462,2.23,0.1599,0.1175,355,0.102,70800,0.1518,0,0.364,0.0422
47029920700,2014,4051,1613,0.2399,0.4912,42.4,0,0,0,0.0173,0.4983,0.1252,0.2549,0.0149,0.4402,15688,0.2163,0.1755,0.2266,0.3938,0.3206,0.3218,2.51,0.3058,0.0595,464,0.168,112500,0.2333,0.0074,0.2962,0.0015
47147080500,2014,4051,1473,0.1955,0.4606,39.7,0.0578,0,0.0111,0.0027,0.6881,0.1079,0.1134,0.0143,0.3306,25944,0.0629,0.1136,0.1342,0.4775,0.1386,0.0842,2.75,0.1041,0.017,795,0.1195,152400,0.0622,0.0024,0.0619,0.001
47157020622,2014,4052,1499,0.2863,0.5215,48.3,0.15,0.0015,0.0002,0,0.8785,0.1721,0.0847,0.01,0.4356,27446,0.0789,0.0991,0.1566,0.4921,0.1325,0.3095,2.59,0,0.0907,771,0.1541,150700,0.0988,0,0.0791,0.0412
47107970500,2014,4054,1558,0.2642,0.5173,45.9,0.0202,0.0042,0,0.0089,0.7514,0.0828,0.246,0.0013,0.423,16512,0.1059,0.1726,0.1451,0.4563,0.1491,0.2323,2.6,0.1917,0.0655,593,0.1598,99600,0.1275,0,0.2679,0
47093000902,2014,4059,141,0.001,0.4358,19.8,0.0559,0,0.0584,0.0232,0,0.0993,0.4403,0,0.1915,2979,0.0823,0.0576,0.4495,0.3957,0.2656,0.9716,1.55,0,0.0922,594,0.6241,-999,0.0094,0.0241,0.653,0.9463
47157022022,2014,4059,1237,0.1983,0.5238,23.6,0.934,0,0,0.048,0.0755,0.4228,0.1646,0,0.1196,10288,0.182,0.1427,0.1612,0.5659,0.5765,0.7154,3.24,0,0.1964,767,0.342,98500,0.2166,0.0498,0.3336,0.0133
47111970100,2014,4063,1713,0.2205,0.476,47.5,0.0165,0,0,0.0687,0.6321,0.1168,0.309,0,0.4016,16591,0.0978,0.1577,0.1288,0.4596,0.2091,0.2551,2.3,0.1944,0.08,494,0.2212,77300,0.1566,0.0076,0.2629,0.0288
47033961100,2014,4065,1548,0.2339,0.5651,38.9,0.1331,0.0039,0,0.0731,0.6766,0.135,0.2404,0.0278,0.3592,19131,0.1058,0.1089,0.1756,0.5507,0.1495,0.3547,2.56,0.1055,0.0568,650,0.1944,83800,0.1776,0.0207,0.2039,0.0263
47157021200,2014,4067,0,0.0071,0.1227,33.7,0.7551,0.0071,0,0.0634,0,0,0.4267,0,0,7196,0,0,0,0,0,0,-999,0,0,-999,0,-999,0,0.0315,0,1
47037019115,2014,4074,1494,0.1946,0.5491,40.1,0.1969,0,0.0363,0.0525,0.8825,0.0355,0.025,0.1064,0.1714,44191,0.0874,0.0165,0.066,0.4329,0.0165,0.0207,2.73,0,0.0127,1679,0.1232,305100,0.0625,0.0338,0.015,0
47093003901,2014,4074,1961,0.2086,0.5299,38.1,0.1127,0.012,0.0466,0.0358,0.6785,0.1331,0.1562,0.0168,0.2677,25512,0.066,0.0748,0.1805,0.4906,0.0061,0.3004,2.08,0.0198,0.0525,737,0.1576,118100,0.1033,0.0538,0.0886,0.0002
47031970600,2014,4075,1635,0.2636,0.571,40.2,0.015,0.0017,0.0128,0.0292,0.656,0.1388,0.1731,0,0.4434,19029,0.1699,0.1216,0.1275,0.4858,0.0747,0.3927,2.45,0.1126,0.1138,664,0.1768,112900,0.1508,0.0187,0.1708,0.0189
47093005706,2014,4076,1558,0.2348,0.5316,37,0.0329,0,0.0591,0.0361,0.8735,0.0494,0.0116,0.0944,0.2561,36941,0.032,0.0619,0.0986,0.4874,0.1051,0.2811,2.62,0,0.025,1321,0.1187,206500,0.0865,0.0243,0.0618,0
47073050100,2014,4079,1723,0.2241,0.5043,45.4,0,0,0.0074,0.0015,0.6238,0.1103,0.2461,0.0064,0.4782,20427,0.0997,0.1503,0.1503,0.4289,0.1975,0.2182,2.37,0.3777,0.0563,547,0.1648,87600,0.1459,0.0052,0.1601,0
47163042600,2014,4079,1829,0.2273,0.505,42.6,0.0289,0,0.0022,0.0718,0.7254,0.1044,0.1284,0.0071,0.3942,20394,0.0979,0.0621,0.2343,0.4877,0.072,0.2253,2.23,0.0573,0.0722,605,0.1668,107800,0.2027,0.0268,0.1589,0
47021070102,2014,4083,1463,0.2192,0.4822,40.2,0.0024,0,0,0.0358,0.7704,0.0984,0.2128,0.0137,0.2967,21089,0.1243,0.1982,0.1251,0.4329,0.0705,0.1681,2.74,0.2141,0.0116,819,0.1839,150300,0.1428,0.0016,0.0835,0.0189
47093005301,2014,4084,1761,0.2441,0.5267,47.5,0.0267,0,0.0034,0,0.8142,0.0539,0.0956,0.0074,0.3759,28115,0.0195,0.0741,0.1205,0.4676,0.0522,0.142,2.32,0.105,0.038,479,0.0403,129600,0.0713,0,0.0453,0
47031970700,2014,4093,1545,0.1703,0.4772,38.4,0.0012,0,0,0.01,0.8367,0.1502,0.226,0,0.3832,18282,0.0957,0.1182,0.1479,0.4851,0.0754,0.1793,2.63,0.3028,0.0466,549,0.1767,94300,0.1129,0.0056,0.172,0.0054
47113001900,2014,4093,1541,0.2167,0.4669,44.5,0.0633,0,0,0,0.8097,0.0772,0.2076,0.0149,0.3829,22134,0.0637,0.2139,0.174,0.4284,0.0999,0.2609,2.64,0.215,0.0182,667,0.1616,98200,0.1248,0,0.1309,0.0049
47065010202,2014,4100,1615,0.2034,0.5027,46.7,0.0102,0.0024,0,0.0071,0.8845,0.0755,0.1522,0.0161,0.3728,23885,0.0919,0.0862,0.2576,0.4726,0.1441,0.1666,2.54,0.2385,0.0378,753,0.1133,137500,0.1229,0.004,0.1551,0
47071920300,2014,4100,1525,0.2495,0.532,41.5,0.121,0.0046,0,0.0085,0.6969,0.1384,0.1408,0.0649,0.4675,27108,0.1276,0.0819,0.1514,0.5296,0.1118,0.282,2.6,0.014,0.0485,591,0.1784,143800,0.0849,0.0013,0.186,0.0334
47047060501,2014,4108,1565,0.2493,0.5131,45.6,0.4508,0,0.0041,0.0073,0.287,0.1904,0.189,0.023,0.4901,24375,0.1825,0.0862,0.2302,0.5501,0.1508,0.3278,2.49,0.0678,0.1406,347,0.2019,156300,0.1599,0.0033,0.2798,0.0519
47001020202,2014,4110,1825,0.3453,0.5333,50.6,0.0606,0.0044,0.0324,0.0973,0.7963,0.0581,0.1364,0.0258,0.4866,34755,0.044,0.0558,0.0857,0.4925,0.1787,0.3255,2.18,0.0095,0.1233,985,0.1567,175400,0.104,0.0605,0.0965,0.0302
47037012802,2014,4115,1050,0.2457,0.5861,42.7,0.6608,0,0.0012,0.016,0.1538,0.319,0.2661,0,0.4448,15005,0.1309,0.0884,0.3022,0.5281,0.1379,0.3229,2.7,0.0066,0.0438,945,0.1895,87300,0.1995,0.0094,0.2207,0.3115
47151975000,2014,4127,1628,0.2406,0.4931,40.4,0,0.0094,0,0.0022,0.7385,0.1044,0.2089,0.0043,0.3882,13779,0.1855,0.1476,0.1357,0.4317,0.1884,0.1929,2.54,0.3709,0.086,562,0.1597,64700,0.2198,0,0.3014,0
47149041202,2014,4128,1389,0.1122,0.4939,39.5,0.1625,0.0012,0.0938,0.0373,0.8663,0.0778,0.049,0.0266,0.216,27643,0.1412,0.0839,0.1446,0.5043,0.0975,0.0691,2.97,0.0312,0.005,878,0.1238,159600,0.0698,0.037,0.1057,0
47187050103,2014,4131,1517,0.2125,0.5253,48,0.0278,0,0,0.0094,0.8553,0.0745,0.0879,0.1187,0.3408,37503,0.0431,0.0815,0.0589,0.4636,0.0938,0.0778,2.72,0.1201,0.0059,894,0.1292,359600,0.0829,0.0118,0.0823,0
47163041000,2014,4137,1656,0.2113,0.4805,43.9,0,0,0.0145,0.0184,0.9239,0.0537,0.0553,0.0531,0.3684,31521,0.0777,0.0667,0.1029,0.4245,0.0276,0.1395,2.47,0.0159,0.0205,652,0.1449,189500,0.0598,0.0147,0.0838,0.0102
47093005602,2014,4144,1600,0.1846,0.5183,44.1,0,0.0053,0.0041,0.0282,0.8747,0.065,0.1137,0,0.3263,24797,0.0354,0.1382,0.1258,0.4638,0.0789,0.11,2.59,0.1002,0.06,755,0.125,167400,0.0941,0.0083,0.0876,0
47107970700,2014,4148,1592,0.2208,0.4648,44.9,0.0456,0,0,0.0145,0.7089,0.0955,0.1853,0.0094,0.4139,23102,0.0853,0.1275,0.1101,0.4294,0.2016,0.1545,2.61,0.1901,0.0345,649,0.1828,103200,0.1533,0,0.1383,0
47093006401,2014,4151,1414,0.1653,0.4936,32.8,0.0393,0.0026,0,0.0084,0.6777,0.1521,0.1489,0.0177,0.2581,21848,0.1309,0.1215,0.16,0.5096,0.0776,0.1209,2.94,0.107,0,984,0.1358,130500,0.1337,0.0057,0.1202,0
47163041300,2014,4151,1682,0.2178,0.5167,42.8,0.0084,0.0034,0.0022,0.0063,0.7689,0.0779,0.0809,0.019,0.3793,28119,0.0996,0.1111,0.1373,0.4583,0.1048,0.1914,2.47,0.2235,0.0196,760,0.126,169300,0.0679,0.002,0.1368,0
47009011604,2014,4159,1503,0.1887,0.5194,39.8,0.006,0,0.0517,0.0103,0.9807,0.0758,0.0735,0.0439,0.3167,33847,0.0137,0.0451,0.2157,0.4895,0.06,0.151,2.77,0.2264,0.0532,766,0.1417,178100,0.1591,0.0441,0.0717,0.0007
47157022122,2014,4166,1508,0.1491,0.5915,27.1,0.9664,0,0.001,0,0.3066,0.2672,0.0705,0.0126,0.2328,19577,0.1836,0.0329,0.2351,0.6108,0.2211,0.4582,2.76,0,0.1015,720,0.2885,109300,0.1488,0.0046,0.2203,0.0024
47001020201,2014,4169,1809,0.2084,0.5342,44.9,0.0787,0,0.0998,0.0245,0.8164,0.0509,0.044,0.1498,0.2703,52451,0.0529,0.0045,0.0938,0.4713,0.0258,0.3444,2.24,0,0.0304,890,0.1465,285300,0.0249,0.0708,0.0456,0.0266
47157021746,2014,4169,1683,0.1655,0.5217,37.1,0.851,0,0.023,0.0249,0.452,0.325,0.1212,0.0149,0.1979,20956,0.1563,0.0303,0.153,0.6251,0.1325,0.3791,2.48,0,0.0226,998,0.3725,89200,0.1214,0.0344,0.1168,0
47033961400,2014,4179,1467,0.2108,0.5109,35.5,0.19,0,0.0019,0.1388,0.6446,0.1915,0.2508,0,0.3347,17560,0.0365,0.1035,0.1725,0.4597,0.1184,0.3517,2.78,0.1148,0.062,785,0.1793,88000,0.1362,0.0706,0.176,0.0251
47009011002,2014,4181,1755,0.3004,0.5295,48,0,0.0103,0.0048,0.0158,0.7242,0.0832,0.0961,0.012,0.4296,24130,0.1021,0.0571,0.1506,0.5476,0.0575,0.1373,2.38,0.123,0.0581,644,0.1949,163400,0.0854,0.0026,0.066,0
47167040800,2014,4182,1494,0.1836,0.5158,40,0.0689,0.0041,0.006,0.0074,0.9701,0.0569,0.1,0.0254,0.328,29321,0.0924,0.1583,0.0867,0.5063,0.0405,0.079,2.8,0.1143,0.0201,950,0.1185,171500,0.0916,0.002,0.0697,0.0002
47021070201,2014,4187,1437,0.1361,0.5059,35.2,0.0124,0,0.0086,0.0318,0.805,0.0898,0.1385,0.0633,0.1983,30879,0.032,0.0631,0.2476,0.4752,0.0198,0.1308,2.91,0.0505,0.0438,1153,0.1232,201800,0.0647,0.016,0.1081,0.0005
47093002400,2014,4188,1767,0.1874,0.5091,32.3,0.1523,0.0191,0.0038,0.0408,0.2531,0.2015,0.2243,0.0215,0.3243,16344,0.1585,0.1104,0.3206,0.4534,0.1766,0.4833,2.37,0,0.1302,595,0.313,72600,0.1497,0.0186,0.3396,0
47037010701,2014,4197,1737,0.1477,0.5025,33.8,0.2847,0,0.0064,0.1806,0.5263,0.1854,0.2484,0,0.2539,16735,0.1873,0.0464,0.2726,0.4795,0.1756,0.6028,2.41,0.0052,0.1474,755,0.4053,113500,0.3001,0.1308,0.36,0.0012
47103975602,2014,4197,1555,0.2104,0.492,36.5,0.0055,0,0,0.0396,0.6711,0.1177,0.1778,0.0051,0.3723,20740,0.0586,0.1542,0.1158,0.3822,0.1234,0.2084,2.68,0.221,0.036,788,0.1653,113300,0.1499,0.0193,0.1495,0.0057
47031970900,2014,4198,1785,0.2227,0.5088,33.3,0.0834,0,0.0002,0.0569,0.2509,0.2359,0.252,0,0.3333,12531,0.1971,0.1788,0.2967,0.5026,0.1075,0.6017,2.33,0.082,0.112,596,0.3613,73700,0.2187,0.0196,0.4345,0.0079
47019071700,2014,4199,1521,0.1891,0.4556,40.1,0.0129,0.0021,0,0.0226,0.7451,0.1144,0.2562,0.0046,0.3846,16250,0.1318,0.1699,0.2798,0.4678,0.2496,0.1617,2.57,0.2728,0.0493,479,0.1611,92300,0.1814,0,0.2567,0.0683
47037010105,2014,4199,1567,0.226,0.5339,45.4,0.8121,0.0029,0.0055,0.0062,0.1698,0.2291,0.1735,0.016,0.441,24343,0.0904,0.0572,0.1712,0.514,0.128,0.18,2.68,0.0529,0.037,921,0.2438,151800,0.1136,0,0.1582,0.001
47029920600,2014,4203,1789,0.2465,0.5215,48,0.0488,0,0,0.0167,0.5125,0.1414,0.1821,0.0207,0.4684,20630,0.1071,0.0792,0.2469,0.5422,0.1857,0.4131,2.31,0.1079,0.0704,557,0.2035,96200,0.2016,0.0002,0.2398,0.0162
47145030500,2014,4205,1777,0.2473,0.4885,43.8,0.0661,0,0.0098,0,0.5597,0.1322,0.2976,0.0045,0.4738,15140,0.1236,0.1425,0.1604,0.4873,0.1837,0.525,2.21,0.1543,0.103,525,0.2994,78800,0.1689,0.009,0.3785,0.0673
