GEOID,Year,Total_Pop,Total_HH,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QFHH,QED12LES,QRICH,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QFEMLBR,QUNOCCHU,QRENTER,PPUNIT,QMOHO,QNOAUTO,MDGRENT,QHSEBRDN,MDHSEVAL,QNOHLTH,QESL,QPOVTY,QGROUP
47037019105,2017,6116,2440,0.2269,0.5039,28.7,0.1149,0,0.1591,0.154,0.7299,0.1328,0.2522,0.0139,0.1779,25414,0.0383,0.175,0.178,0.3865,0.0641,0.7492,2.51,0,0.0836,852,0.3,213100,0.1797,0.3094,0.2606,0
47177930800,2017,6121,2352,0.2047,0.502,39.2,0.0119,0,0.0028,0.0982,0.6922,0.0982,0.1741,0.0145,0.412,19035,0.1183,0.123,0.0847,0.4273,0.1081,0.2266,2.59,0.1964,0.0727,612,0.1628,122100,0.1044,0.018,0.2275,0.0065
47029920200,2017,6122,2379,0.2563,0.4856,40,0.056,0.0188,0,0.0559,0.609,0.2291,0.1743,0,0.3993,16399,0.0545,0.2625,0.0179,0.4618,0.1225,0.3493,2.47,0.3453,0.058,627,0.1803,92700,0.0673,0,0.3006,0.041
47065010501,2017,6123,2675,0.2639,0.5048,39.8,0.1155,0,0.0059,0.0029,0.538,0.1536,0.0603,0.0258,0.335,28544,0.0862,0.0921,0.0802,0.526,0.0911,0.3353,2.27,0.0194,0.0684,902,0.1391,142100,0.0733,0.0044,0.0872,0.0082
47157008600,2017,6124,2415,0.1762,0.5524,35.8,0.1308,0,0.0098,0.0746,0.7605,0.0919,0.0511,0.1578,0.2422,43389,0.0563,0.1101,0.0336,0.4935,0.0842,0.2555,2.53,0,0.034,762,0.1992,267400,0.0914,0.0163,0.1515,0.0005
47187050904,2017,6126,1983,0.1776,0.5486,36.5,0.1254,0.007,0.0416,0.2945,0.7631,0.119,0.1918,0.0651,0.233,30781,0.0367,0.3288,0.0277,0.4787,0.0655,0.4856,3,0,0.0726,1429,0.1856,277300,0.2451,0.1254,0.078,0.0276
47031970802,2017,6133,2530,0.291,0.5249,44.7,0.0086,0,0.0106,0.002,0.8822,0.0636,0.086,0.0198,0.4549,28278,0.1155,0.1781,0.0873,0.4719,0.0916,0.1933,2.41,0.1379,0.0443,721,0.1245,126300,0.125,0,0.0699,0.0055
47065010903,2017,6136,2719,0.3046,0.5341,35.1,0.0833,0,0.0746,0.0121,0.5353,0.0577,0.0751,0.0261,0.2806,29692,0.032,0.1474,0.0331,0.4165,0.1803,0.6363,2.06,0,0.0747,870,0.1857,206300,0.0985,0.0378,0.113,0.0857
47187050905,2017,6137,2490,0.1349,0.5348,33.8,0.0383,0,0.0976,0.0779,0.8975,0.0739,0.0425,0.0944,0.2032,45682,0.0097,0.2255,0.0408,0.5199,0.0579,0.4871,2.46,0,0.0518,1296,0.2506,332000,0.1203,0.0895,0.0871,0
47065011325,2017,6140,2032,0.2381,0.5293,40.7,0.1218,0,0.0352,0.0202,0.8718,0.0748,0.0315,0.0753,0.3853,35472,0.0377,0.082,0.0381,0.4727,0.1021,0.0728,3.01,0.011,0.0069,1250,0.0851,222900,0.022,0.0198,0.0601,0.0031
