GEOID,Year,Total_Pop,Total_HH,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QFHH,QED12LES,QRICH,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QFEMLBR,QUNOCCHU,QRENTER,PPUNIT,QMOHO,QNOAUTO,MDGRENT,QHSEBRDN,MDHSEVAL,QESL,QPOVTY,QNOHLTH,QGROUP
47113001610,2013,5579,1880,0.1572,0.4698,41,0.079,0,0.0043,0.0204,0.9537,0.0388,0.0185,0.1963,0.2255,47333,0.039,0.104,0.0248,0.4116,0.0393,0.0888,2.97,0,0.0059,1674,0.1516,276800,0,0.0241,0.0443,0
47125102006,2013,5581,1843,0.148,0.509,28.4,0.258,0.0025,0.0281,0.0957,0.7818,0.1877,0.0834,0.0125,0.1232,23280,0.0866,0.1222,0.0456,0.5638,0.1584,0.1801,3.03,0,0.0136,1296,0.1036,165600,0.0575,0.0985,0.0542,0
47001021202,2013,5584,2563,0.2593,0.5543,43.4,0.0116,0,0.0039,0.0179,0.2734,0.2614,0.1939,0,0.3894,18417,0.0965,0.2121,0.0346,0.6302,0.0354,0.5626,2.13,0.0222,0.0964,589,0.1518,122200,0,0.1675,0.1448,0.0218
47115050202,2013,5593,2083,0.2085,0.4858,39.4,0.0197,0,0,0,0.7635,0.1162,0.1926,0.0077,0.4815,19047,0.0438,0.1102,0.1093,0.4704,0.1094,0.3663,2.63,0.1543,0.0336,620,0.1776,133500,0,0.2272,0.119,0.0215
47089070500,2013,5597,2047,0.2039,0.5649,40.9,0.0338,0,0,0.0161,0.7469,0.1378,0.2343,0,0.3376,17755,0.1245,0.1724,0.0911,0.4763,0.0934,0.1573,2.73,0.3742,0.0205,713,0.1275,107800,0.0021,0.2008,0.1008,0
47093004900,2013,5602,2548,0.1473,0.5112,38.9,0.0418,0.0041,0.0164,0.0171,0.7828,0.1001,0.0385,0.0165,0.2119,28567,0.0545,0.2069,0.0447,0.4832,0,0.4015,2.19,0.0341,0.071,813,0.137,161000,0.0195,0.1078,0.0925,0.0041
47161110200,2013,5606,2293,0.2383,0.5095,42.7,0.01,0.0071,0.0036,0.0275,0.8031,0.099,0.1298,0.0074,0.4034,22098,0.1432,0.2177,0.1246,0.4441,0.2068,0.2268,2.44,0.2529,0.0593,632,0.2329,116700,0.0061,0.1922,0.1288,0.0005
47187050905,2013,5607,2341,0.1259,0.5714,32.6,0.0564,0,0.0376,0.0146,0.9571,0.0269,0.0269,0.0645,0.2093,37921,0.0419,0.1352,0.0826,0.5186,0.0944,0.4212,2.4,0,0.05,985,0.1961,281600,0.0205,0.0348,0.0508,0
47149041201,2013,5609,1765,0.1785,0.4664,38.1,0.112,0,0.0442,0.0037,0.9314,0.0453,0.0711,0.047,0.2249,30653,0.0607,0.1225,0.0536,0.4785,0.0308,0.0856,3.11,0.0401,0.013,1381,0.0793,203400,0.0385,0.1363,0.1301,0.0203
47157020532,2013,5609,2271,0.163,0.5764,37.1,0.7919,0,0,0.0396,0.4849,0.1946,0.1205,0.0035,0.3007,20951,0.1055,0.1724,0.0557,0.5768,0.1122,0.3672,2.47,0,0.055,769,0.3007,92600,0.0081,0.0981,0.145,0.0018
47157020652,2013,5610,2003,0.2098,0.5906,38.8,0.1116,0,0,0.0137,0.5197,0.1787,0.0497,0.017,0.334,25911,0.0932,0.1355,0.0472,0.5748,0.0421,0.1473,2.8,0,0.0295,919,0.1153,135400,0.0156,0.0873,0.064,0
47023970300,2013,5615,2154,0.1836,0.5051,40.5,0.0283,0,0,0.0217,0.8006,0.1082,0.1438,0.0214,0.3022,22034,0.1309,0.1249,0.1133,0.4858,0.1753,0.1458,2.61,0.2155,0.0218,621,0.1165,110800,0,0.0958,0.0894,0
47155081000,2013,5620,2364,0.2593,0.5537,46.1,0.0196,0,0.0119,0.0617,0.5558,0.1113,0.2242,0.008,0.3613,21027,0.0756,0.3797,0.0713,0.5532,0.5662,0.4281,2.33,0.0994,0.0732,729,0.2551,157600,0.0396,0.2302,0.2216,0.0181
47157010210,2013,5621,1758,0.1386,0.5047,28.1,0.9078,0,0.0231,0,0.1773,0.4278,0.3053,0,0.2509,10599,0.1737,0.2711,0.0713,0.5302,0.1954,0.4903,3.2,0,0.1291,910,0.4221,57600,0.0265,0.4883,0.1704,0
47037011700,2013,5626,2226,0.155,0.4959,32,0.3194,0,0.0076,0.0304,0.3591,0.1334,0.1609,0,0.2282,21553,0.085,0.1456,0.0242,0.4897,0.1184,0.5656,2.27,0.0044,0.1271,670,0.3118,155500,0.0226,0.321,0.1816,0.1002
47063100400,2013,5626,2208,0.2435,0.5297,41.2,0.1114,0,0.0039,0.096,0.551,0.2029,0.2141,0.0072,0.4339,21429,0.1576,0.1607,0.0518,0.5017,0.1792,0.4004,2.29,0.0178,0.0815,664,0.192,123000,0.0431,0.197,0.179,0.1004
47069950400,2013,5633,1993,0.2533,0.5033,36.7,0.4864,0.0167,0.0131,0.0117,0.5216,0.2052,0.2323,0.0025,0.426,15298,0.2401,0.1954,0.1146,0.4753,0.1754,0.3542,2.78,0.1303,0.1711,528,0.3156,81900,0.0019,0.2912,0.1309,0.017
47177930400,2013,5634,2288,0.2343,0.4625,40.1,0.0167,0,0.0082,0.1278,0.6107,0.1224,0.2992,0.0044,0.403,18271,0.086,0.1359,0.1102,0.4123,0.1469,0.465,2.44,0.0436,0.1329,595,0.1482,96900,0.0949,0.1777,0.2208,0.0075
47093006002,2013,5636,2373,0.1936,0.5231,41.2,0.036,0.0062,0.0153,0.0101,0.8394,0.0535,0.0842,0.0181,0.3076,28854,0.1039,0.1566,0.0868,0.5524,0.0683,0.2044,2.37,0.0828,0.0687,641,0.1108,175600,0.0244,0.1166,0.1013,0.0032
47155080202,2013,5650,2086,0.2032,0.4855,38.9,0.0131,0.0014,0.0041,0.0501,0.6681,0.1376,0.1343,0.0058,0.361,23603,0.1332,0.1706,0.0686,0.4614,0.0248,0.1932,2.69,0.1674,0.0149,848,0.164,185300,0.0217,0.1149,0.1428,0.0051
47009010900,2013,5656,2361,0.2267,0.555,43.3,0.0009,0,0,0.0539,0.8744,0.0961,0.092,0.0178,0.3376,25694,0.0633,0.1178,0.0829,0.5187,0.0526,0.1927,2.39,0.0148,0.05,758,0.1258,158400,0.0183,0.0776,0.0691,0.0039
47085130100,2013,5658,2196,0.2266,0.5156,40.2,0.0007,0,0.0058,0.0095,0.722,0.0883,0.2285,0.0014,0.3907,20832,0.1332,0.1383,0.181,0.4513,0.0734,0.2382,2.58,0.1992,0.0351,673,0.0979,102000,0.0088,0.1264,0.1115,0.0004
47093005201,2013,5659,2047,0.1673,0.4937,40.5,0.1004,0,0,0.0187,0.936,0.0518,0.1272,0,0.3464,21589,0.058,0.1016,0.0889,0.4545,0.0541,0.1744,2.38,0.1372,0.0303,779,0.1368,145200,0.0044,0.0972,0.0648,0.1389
47065010435,2013,5664,2430,0.2376,0.542,41.1,0.0298,0,0,0.0005,0.7983,0.163,0.175,0.0272,0.3391,26810,0.1102,0.184,0.0784,0.4387,0.1212,0.3374,2.32,0.0937,0.0634,738,0.1687,140100,0.0028,0.1564,0.1758,0.0064
47189030800,2013,5665,2077,0.2106,0.5246,44.9,0.0254,0,0.0005,0.0088,0.5733,0.1815,0.1435,0.0096,0.3707,21112,0.1086,0.144,0.1408,0.4982,0.1225,0.1589,2.72,0.2134,0.0332,739,0.1984,161000,0.0066,0.1858,0.1576,0.0018
47009011302,2013,5670,2149,0.1947,0.5317,44.1,0,0.0019,0.0046,0.003,0.8694,0.0679,0.1315,0.0163,0.2978,23243,0.1949,0.1642,0.1112,0.5079,0.0529,0.2029,2.64,0.2362,0.0042,850,0.1056,168000,0.012,0.0795,0.1646,0
47093005808,2013,5686,2094,0.1674,0.5487,36.6,0.061,0,0.0269,0.0538,0.8611,0.1385,0.0336,0.022,0.266,29411,0.0632,0.138,0.062,0.488,0.0233,0.203,2.72,0.014,0.0454,1291,0.1547,185000,0.0159,0.0902,0.0443,0
47023970200,2013,5687,1592,0.1757,0.5973,24.1,0.2277,0.0135,0.0114,0.0134,0.4995,0.2148,0.2025,0.0069,0.2889,12847,0.1677,0.204,0.1248,0.4936,0.1165,0.5283,2.82,0.0355,0.125,623,0.2651,94100,0.0236,0.3184,0.1518,0.2108
47019070300,2013,5691,2425,0.2555,0.54,44.2,0.0355,0.0046,0.0044,0.0234,0.5688,0.1819,0.1883,0.0091,0.3893,20603,0.0918,0.257,0.0728,0.5027,0.1314,0.4627,2.2,0.0308,0.0528,452,0.1744,97700,0.0043,0.2885,0.1455,0.0636
47077975200,2013,5703,2236,0.1618,0.4982,39.5,0.0361,0,0,0.0088,0.624,0.0854,0.1709,0,0.3623,20651,0.08,0.1257,0.0885,0.4876,0.0745,0.1512,2.55,0.2219,0.0219,698,0.1731,96200,0.0066,0.1539,0.1186,0.0002
47143975200,2013,5705,2218,0.1956,0.5039,40.4,0.0035,0,0,0.0261,0.7161,0.128,0.2322,0.0158,0.3237,21623,0.1683,0.1424,0.1639,0.4437,0.0857,0.1821,2.57,0.3318,0.0455,595,0.1844,108900,0,0.2212,0.1464,0
47093006104,2013,5709,1835,0.1816,0.498,36.7,0.0054,0,0.0095,0.0722,0.7825,0.1079,0.1145,0,0.3025,21968,0.1414,0.1242,0.1086,0.4904,0.1203,0.2131,2.95,0.197,0.0109,1046,0.1128,159000,0.0401,0.1589,0.178,0.0532
47093005100,2013,5711,2285,0.2409,0.5204,42.7,0.0299,0,0.0382,0.0165,0.8332,0.0302,0.0509,0.0324,0.323,32676,0.0874,0.1203,0.0131,0.4953,0.0801,0.1484,2.38,0.0081,0.0284,666,0.1239,202900,0.0116,0.0976,0.0757,0.0466
47091956300,2013,5717,2463,0.2781,0.506,47.1,0.0159,0,0.0012,0.0357,0.7901,0.0938,0.229,0.0069,0.4442,16574,0.1085,0.2297,0.1279,0.4829,0.1998,0.3313,2.23,0.1218,0.0958,458,0.2197,123200,0.0156,0.3315,0.1476,0.0395
47043060501,2013,5724,2273,0.2041,0.5508,38.4,0.0061,0.0019,0.0024,0.0021,0.8091,0.1324,0.0951,0.0409,0.3137,24152,0.066,0.1902,0.1164,0.474,0.0951,0.3339,2.51,0.0187,0.0744,779,0.1971,149700,0.0074,0.0992,0.084,0.0031
47157022310,2013,5729,1907,0.1871,0.5436,35.4,0.9909,0,0,0,0.1217,0.4268,0.3007,0.0058,0.4405,13238,0.2316,0.31,0,0.6081,0.1536,0.3959,3,0,0.3083,761,0.2727,60200,0,0.3673,0.1948,0.0007
47013951100,2013,5730,2236,0.1941,0.4941,42,0.0082,0,0.0106,0.0202,0.8327,0.1404,0.3005,0.0036,0.4401,17956,0.1015,0.139,0.1945,0.4475,0.198,0.1547,2.56,0.1517,0.0286,577,0.2312,114000,0.01,0.1528,0.15,0.0003
47071920500,2013,5731,2042,0.2228,0.5184,41.6,0.0003,0.0059,0.0037,0.0333,0.801,0.1244,0.2346,0.0181,0.3595,18256,0.2035,0.2302,0.1366,0.416,0.2961,0.165,2.81,0.192,0.0534,560,0.1685,80500,0.005,0.1939,0.189,0.0003
47119011200,2013,5738,2148,0.1488,0.5009,40,0.0392,0.0066,0.011,0.0214,0.7461,0.108,0.1713,0.0349,0.2942,25187,0.0688,0.1632,0.1291,0.4692,0.086,0.1369,2.66,0.2336,0.0596,699,0.1518,145200,0.0203,0.0803,0.0742,0.0051
47093005711,2013,5740,1882,0.124,0.5024,33.8,0.0486,0.0016,0.0638,0.015,0.8972,0.0627,0.0239,0.0786,0.1679,36598,0.0107,0.0979,0.0557,0.4561,0.0485,0.1291,3.05,0.0152,0.0202,1275,0.1036,214600,0.0212,0.0188,0.0903,0
47009010200,2013,5749,2470,0.2225,0.5126,39.8,0.0117,0,0.0035,0.0499,0.6826,0.17,0.1386,0.0126,0.3364,24252,0.1302,0.1766,0.1713,0.4272,0.1269,0.285,2.32,0.1668,0.0194,795,0.2405,137900,0.0548,0.1736,0.1899,0.0016
47065010101,2013,5749,2189,0.2039,0.4837,43,0.021,0,0,0.0151,0.8283,0.0859,0.1064,0.0137,0.3481,27065,0.0583,0.2465,0.1057,0.4466,0.108,0.164,2.62,0.0619,0.0123,895,0.2088,176300,0.0267,0.0959,0.0988,0.0019
47093004500,2013,5751,2745,0.2488,0.4914,35.1,0.056,0,0.0758,0.1175,0.8622,0.0652,0.0886,0.0597,0.2499,42358,0.1002,0.1192,0.064,0.4346,0.1657,0.604,2.01,0,0.0685,846,0.1865,245500,0.1017,0.1109,0.1601,0.0421
47119010400,2013,5760,2645,0.1845,0.5368,39.1,0.1274,0,0.0049,0.0743,0.4099,0.1486,0.1478,0.0166,0.3482,23151,0.0947,0.2151,0.088,0.5414,0.0611,0.4442,2.18,0.0451,0.0382,618,0.2057,120900,0.04,0.2103,0.1964,0.0003
47037019105,2013,5764,2342,0.1983,0.5402,29,0.1277,0,0.1705,0.1345,0.6318,0.1388,0.2183,0,0.1734,18941,0.1251,0.2317,0.1059,0.5045,0.0816,0.7272,2.44,0,0.1409,742,0.237,169400,0.266,0.3238,0.1576,0.0082
47099960300,2013,5773,1724,0.2025,0.5138,29.6,0,0.0024,0.0019,0.0029,0.9162,0.1143,0.2299,0,0.2912,13684,0.0992,0.2015,0.1322,0.4259,0.1081,0.1926,3.35,0.1842,0.1543,593,0.2187,100000,0.0609,0.2942,0.3307,0
47031970500,2013,5774,2312,0.2279,0.5116,38,0.0305,0,0.0357,0.0263,0.5116,0.1851,0.1691,0.0212,0.4252,23741,0.0995,0.1513,0.089,0.5034,0.1063,0.4416,2.47,0.0406,0.0631,755,0.2037,125500,0.0297,0.2281,0.1348,0.012
47165021103,2013,5774,2031,0.1773,0.5114,40.8,0.0746,0,0,0.0603,0.7921,0.0857,0.0548,0.0655,0.3008,28782,0.1337,0.1305,0.1219,0.4592,0.0597,0.1763,2.84,0.0236,0.0345,1292,0.1689,162500,0.0089,0.1221,0.0927,0
47105060302,2013,5778,2471,0.2349,0.5095,47.5,0.0043,0,0.0093,0.0014,0.899,0.0595,0.0897,0.0587,0.2946,39280,0.0592,0.2076,0.0487,0.4738,0.0644,0.189,2.32,0.0363,0.0417,1113,0.1283,215500,0,0.0557,0.0796,0.0097
47045964300,2013,5780,2426,0.2813,0.5509,40.5,0.1524,0.0083,0.0031,0.0296,0.5186,0.2205,0.1901,0,0.3133,16010,0.0808,0.1457,0.0722,0.5769,0.0998,0.5326,2.27,0.0278,0.0878,589,0.2415,80200,0.0017,0.2291,0.1022,0.049
47001020902,2013,5783,2268,0.2212,0.5146,42.6,0,0,0.0026,0.014,0.7669,0.1521,0.1367,0.0035,0.3519,21772,0.104,0.1468,0.1057,0.5208,0.0946,0.2253,2.55,0.2922,0.0551,723,0.1565,129500,0.0024,0.1727,0.1084,0.0003
47003950500,2013,5786,1921,0.2544,0.5159,34.1,0.1089,0.0009,0.0306,0.1056,0.3922,0.1197,0.2382,0,0.3269,14868,0.1299,0.1368,0.1594,0.4148,0.1523,0.4154,2.95,0.1037,0.0531,740,0.214,103600,0.1112,0.3856,0.2033,0.0219
47163042100,2013,5790,2400,0.2879,0.5199,44.8,0.0138,0.001,0.0244,0.0116,0.702,0.1154,0.0824,0.03,0.4896,27652,0.1208,0.0998,0.1142,0.4805,0.0843,0.3933,2.31,0.1187,0.0792,717,0.2163,144700,0.0107,0.1741,0.1233,0.0444
47183968400,2013,5807,2213,0.2535,0.5034,40.7,0.0625,0.0005,0,0.0389,0.7748,0.1107,0.1817,0.0167,0.4632,20331,0.0838,0.2009,0.113,0.4437,0.0678,0.2232,2.52,0.1403,0.0393,569,0.1577,85600,0.014,0.2106,0.1381,0.0386
47065011203,2013,5811,1712,0.1852,0.5133,29.9,0.1058,0,0.0255,0.0811,0.9277,0.0864,0.0883,0.1022,0.3855,28939,0.1059,0.194,0.0619,0.5,0.0966,0.2506,2.71,0.0359,0.0187,710,0.1863,237500,0.0362,0.0836,0.0874,0.2019
47093005704,2013,5829,2744,0.1781,0.5138,38.6,0.048,0,0.0685,0.0413,0.6607,0.1028,0.0448,0.0306,0.2485,33414,0.0509,0.1392,0.061,0.4934,0.059,0.3688,2.12,0.0048,0.0306,872,0.1232,196100,0.0617,0.0636,0.0896,0.0005
47187050800,2013,5831,2537,0.2775,0.5459,39.4,0.1281,0,0.0175,0.182,0.6169,0.1715,0.2038,0.0694,0.3082,29461,0.0647,0.1562,0.1204,0.4932,0.0621,0.4927,2.18,0.1482,0.1242,707,0.2475,182500,0.0381,0.2914,0.179,0.0494
47043060402,2013,5836,2212,0.1957,0.4954,39.1,0.0185,0.0048,0.0058,0.0355,0.8157,0.0927,0.0917,0.0208,0.3648,26099,0.1084,0.1034,0.0942,0.4448,0.1278,0.1085,2.63,0.1372,0.0127,878,0.1225,158700,0.0022,0.1286,0.1254,0.0022
47029920200,2013,5838,2336,0.2232,0.5375,40.8,0.0212,0.0021,0.0082,0,0.6636,0.1845,0.2213,0,0.4195,14870,0.0992,0.2568,0.0738,0.4191,0.0942,0.3223,2.39,0.3017,0.1802,612,0.1832,92400,0.0065,0.3229,0.1407,0.0444
47157020210,2013,5846,2207,0.2176,0.5034,34.1,0.2964,0,0.0056,0.0228,0.4587,0.1613,0.1216,0.0154,0.2655,24498,0.1014,0.16,0.0965,0.5132,0.105,0.3924,2.63,0.1991,0.0326,795,0.1518,102800,0.0034,0.1471,0.1752,0.0079
47023970100,2013,5849,2190,0.2494,0.4859,42.3,0.0535,0.0009,0.0046,0.0325,0.7563,0.1311,0.2183,0.0187,0.3922,21534,0.079,0.124,0.1794,0.4402,0.1465,0.2155,2.66,0.2763,0.0635,547,0.1589,99500,0.0247,0.2067,0.1582,0.0038
47145030900,2013,5849,2244,0.2334,0.4746,43.1,0.0231,0,0,0,0.6707,0.1399,0.1607,0.0102,0.4831,19499,0.1064,0.2049,0.1727,0.4622,0.1573,0.2193,2.61,0.3459,0.0227,535,0.1796,112500,0.0054,0.172,0.1115,0
47149041402,2013,5850,2737,0.1911,0.519,27.6,0.1612,0.0046,0.0174,0.0858,0.4439,0.1268,0.0849,0,0.2258,18570,0.0804,0.2602,0.0448,0.5191,0.0976,0.7636,2.14,0.0798,0.0435,809,0.3573,136600,0.0043,0.3053,0.1508,0.0003
47037015613,2013,5853,1525,0.0976,0.361,31.8,0.3658,0.0017,0.0323,0.1999,0.4033,0.1639,0.3383,0,0.1403,14141,0.062,0.1546,0.1327,0.3941,0.1123,0.7351,2.34,0.0151,0.0393,718,0.3069,118900,0.1506,0.2921,0.3199,0.3906
47113001300,2013,5859,2418,0.2268,0.5682,45.6,0.0911,0.0106,0,0.0285,0.6525,0.1034,0.1808,0,0.3664,19501,0.1781,0.1746,0.124,0.5425,0.0984,0.2423,2.42,0.079,0.0302,661,0.2349,83700,0,0.1975,0.1389,0
47179060400,2013,5859,2639,0.3347,0.5185,50.5,0.0205,0.0015,0.0237,0.0159,0.8057,0.0618,0.0344,0.0856,0.4297,43888,0.0531,0.1274,0.059,0.4882,0.1471,0.2956,2.16,0.0055,0.0387,923,0.133,204300,0.015,0.0591,0.0621,0.0276
47053967100,2013,5864,2034,0.1497,0.5017,33.9,0.0616,0.0022,0.002,0.0123,0.7369,0.0895,0.0523,0.0261,0.1947,28226,0.059,0.1118,0.0837,0.4802,0.1024,0.0821,2.88,0.0631,0.0084,815,0.0914,164700,0.0004,0.0502,0.0672,0
47001020901,2013,5867,2278,0.2693,0.4933,45.5,0.0019,0,0.0104,0.0007,0.8105,0.0773,0.1708,0.0206,0.4298,24414,0.0881,0.1318,0.0715,0.4499,0.1631,0.173,2.53,0.1653,0.0347,713,0.1892,154800,0,0.1918,0.056,0.0187
47179060502,2013,5883,2551,0.2013,0.5195,34.3,0.0255,0,0.0032,0.051,0.8122,0.078,0.0799,0.0149,0.2419,26596,0.0387,0.1925,0.0661,0.4911,0.1164,0.3916,2.3,0.0932,0.0357,672,0.1901,137200,0.011,0.1574,0.149,0.0017
47065012100,2013,5893,2428,0.2277,0.5496,45.1,0.0041,0,0,0.0616,0.9295,0.0828,0.1611,0.0531,0.3245,32370,0.0509,0.0735,0.1076,0.4593,0.1263,0.236,2.42,0.1162,0.054,744,0.1499,151400,0.016,0.0889,0.1138,0.0032
47173040202,2013,5894,2220,0.2053,0.4939,40,0,0,0,0.0008,0.6876,0.0991,0.3,0.0126,0.4324,16416,0.0648,0.1381,0.1828,0.3935,0.224,0.1644,2.65,0.2943,0.0455,445,0.1811,97900,0.0047,0.263,0.1332,0.0005
47065011443,2013,5895,2672,0.2299,0.5394,41.8,0.2519,0,0.0372,0.0453,0.664,0.1126,0.1572,0.0052,0.3398,23571,0.1042,0.1581,0.0831,0.4918,0.0988,0.3593,2.17,0.0651,0.0704,862,0.1793,139700,0.032,0.13,0.1933,0.0183
47093005813,2013,5895,2161,0.2222,0.5708,43.5,0.0407,0,0.0941,0,0.8923,0.1069,0.0495,0.1157,0.3582,38214,0.0363,0.0642,0.0314,0.5039,0.0596,0.1208,2.68,0.0135,0.0676,1073,0.2013,271000,0.0319,0.0386,0.0477,0.0175
47065011325,2013,5898,2034,0.1787,0.4922,40.8,0.1499,0,0.0098,0.0546,0.7939,0.061,0.0324,0.1028,0.3112,42363,0.0513,0.1218,0.048,0.4813,0.0397,0.0978,2.89,0.025,0.0118,1023,0.0713,234800,0.0205,0.0178,0.0607,0.0025
47123925502,2013,5905,2305,0.2141,0.4671,40.8,0,0.0193,0,0.0181,0.675,0.0824,0.242,0,0.4134,18106,0.1343,0.1653,0.1903,0.4581,0.2038,0.1475,2.56,0.209,0.033,653,0.0972,119200,0.0028,0.2207,0.1189,0.0014
47037010402,2013,5907,2188,0.2121,0.5587,32.1,0.2534,0,0.0024,0.2404,0.5287,0.2052,0.2226,0.0069,0.2637,14948,0.1296,0.2461,0.1714,0.5384,0.1805,0.6965,2.69,0.0348,0.2121,699,0.2404,94600,0.1666,0.3255,0.291,0.0019
47143975300,2013,5910,2072,0.1953,0.5022,38,0.019,0.001,0,0.025,0.6619,0.1733,0.3127,0.0087,0.3847,13853,0.183,0.1887,0.1207,0.4153,0.1445,0.2659,2.82,0.4187,0.0386,568,0.1573,67800,0.0047,0.3182,0.172,0.0127
47037015300,2013,5915,2591,0.2737,0.5466,39.2,0.1317,0,0.0272,0.0573,0.7792,0.0756,0.0454,0.0151,0.3423,28776,0.062,0.1373,0.0457,0.4935,0.0639,0.1432,2.26,0.0126,0.0166,1051,0.1374,149000,0.0213,0.071,0.078,0.0115
47157022130,2013,5922,1991,0.1079,0.5643,31.1,0.9247,0,0,0,0.339,0.4224,0.1468,0,0.2265,15861,0.2216,0.1703,0.03,0.5905,0.1388,0.447,2.97,0,0.1291,858,0.3049,90100,0.0109,0.3412,0.178,0
47141000800,2013,5933,1624,0.0991,0.4509,20.7,0.0782,0.0015,0.0088,0.0216,0.5073,0.1576,0.1243,0.0074,0.2112,7100,0.3248,0.2515,0.0447,0.5367,0.1528,0.8183,2.33,0.0219,0.0794,604,0.3744,128300,0.0373,0.5411,0.1932,0.362
47187051201,2013,5933,2130,0.2038,0.4824,38.5,0.0027,0,0.0111,0.033,0.9276,0.0554,0.0781,0.0606,0.2784,34082,0.0383,0.1424,0.0654,0.4686,0.105,0.1305,2.79,0.1118,0.039,777,0.1437,283200,0.0057,0.0868,0.0475,0
47045964200,2013,5946,2651,0.2126,0.5355,43.7,0.129,0,0.0062,0.0417,0.8232,0.1264,0.0982,0.0547,0.41,33308,0.098,0.0946,0.0459,0.4698,0.1134,0.4364,2.23,0.0067,0.1211,623,0.1358,150200,0.027,0.1066,0.0893,0.0049
47177930800,2013,5955,2306,0.2136,0.4971,37.6,0.0243,0.0007,0.0141,0.0467,0.7205,0.1392,0.194,0.0113,0.3296,23272,0.1366,0.12,0.1413,0.4173,0.1161,0.2082,2.56,0.212,0.039,556,0.1583,113300,0.0484,0.2221,0.1211,0.0071
47035970200,2013,5958,2458,0.2749,0.4935,46.4,0.0003,0.0114,0,0.027,0.8311,0.0252,0.2147,0.026,0.4845,22279,0.0964,0.1795,0.1294,0.4717,0.1055,0.1318,2.42,0.1394,0.0407,560,0.1046,157900,0.0168,0.0958,0.1514,0.0003
47063100200,2013,5960,2334,0.2245,0.5139,32.4,0.0854,0.0064,0.0112,0.2201,0.7117,0.1208,0.2434,0.0056,0.3603,16906,0.1565,0.1171,0.0957,0.4286,0.0608,0.4023,2.55,0,0.066,696,0.2528,94700,0.0989,0.2885,0.2844,0
47149040308,2013,5969,2108,0.1551,0.5157,31.4,0.1375,0.0095,0.0352,0.0953,0.4614,0.1319,0.0309,0.0517,0.1324,31536,0.0329,0.1058,0.0863,0.4505,0.1014,0.1769,2.83,0.0047,0.0128,784,0.1319,145000,0.0141,0.082,0.1069,0
47159975200,2013,5970,2245,0.2035,0.5213,38.3,0.0199,0.0089,0.007,0.0374,0.8269,0.0668,0.2609,0.0138,0.3523,21978,0.0941,0.1529,0.0873,0.4714,0.0844,0.2695,2.66,0.3038,0.0668,551,0.2004,116500,0.0265,0.1733,0.0926,0
47063100700,2013,5983,2394,0.1855,0.5136,41,0.0129,0,0.0048,0.0608,0.6335,0.1312,0.1715,0.0201,0.3187,24569,0.0983,0.1624,0.1337,0.4633,0.0782,0.2235,2.5,0.1471,0.0113,581,0.1871,121600,0.0143,0.1424,0.1482,0
47049965200,2013,5988,2267,0.2151,0.5012,41.9,0,0,0.0028,0.0035,0.7995,0.094,0.2672,0.0066,0.4552,18233,0.0867,0.1131,0.1941,0.4442,0.1585,0.1945,2.64,0.2635,0.0212,517,0.1081,97600,0.0099,0.1506,0.1775,0
47025970700,2013,6005,2297,0.2062,0.5197,40.3,0.0063,0,0,0.0072,0.7123,0.1789,0.3172,0.0152,0.4236,15854,0.0558,0.1191,0.0969,0.4106,0.1124,0.3339,2.52,0.2114,0.0744,454,0.2199,97300,0.013,0.2518,0.1308,0.0345
47073050601,2013,6008,2588,0.2107,0.5286,42.9,0.0351,0.006,0.0185,0.0042,0.8175,0.124,0.1563,0.0325,0.4088,23369,0.1159,0.1617,0.0718,0.4943,0.0531,0.3381,2.32,0.1603,0.0475,636,0.131,116300,0.0075,0.1297,0.1446,0
47187051002,2013,6012,2197,0.1387,0.5123,38.2,0.0205,0,0.0269,0.1,0.8713,0.0528,0.0566,0.147,0.168,43568,0.0638,0.1667,0.0356,0.4682,0.0296,0.2722,2.74,0.0398,0.0373,1212,0.1416,366500,0.0454,0.0699,0.0975,0.0005
47157021611,2013,6017,2064,0.1891,0.5184,40,0.0301,0.0033,0.0086,0.0043,0.6705,0.156,0.0467,0.0581,0.2994,33452,0.0966,0.1014,0.0614,0.4932,0.0195,0.0916,2.89,0,0,1358,0.1347,219100,0.0019,0.074,0.0409,0.0091
47065010903,2013,6028,2997,0.2621,0.506,32.5,0.0697,0.0085,0.0178,0.0041,0.6514,0.0737,0.0781,0.043,0.2773,29775,0.0952,0.1571,0.014,0.4273,0.0854,0.693,1.88,0.0021,0.1215,796,0.3113,191100,0.013,0.2031,0.1751,0.063
47103975300,2013,6030,2737,0.2425,0.5776,43,0.2181,0.0007,0,0.0731,0.5053,0.194,0.2325,0.0047,0.3818,19802,0.1514,0.1956,0.0648,0.564,0.105,0.3661,2.17,0.0219,0.0972,507,0.2265,103700,0.0259,0.243,0.1285,0.0131
47035970102,2013,6031,2821,0.5034,0.5246,63.9,0.0099,0,0.0045,0.0116,0.8201,0.0447,0.0693,0,0.7646,23685,0.1529,0.141,0.0148,0.5092,0.202,0.1007,2.14,0.0719,0.0089,558,0.1145,175800,0.0071,0.1409,0.1197,0
