,GEOID,State Name,County Name,Year,TOTALPOP,TOTALHHOLD,QAGEDEP,QFEMALE,MEDAGE,QBLACK,QNATAM,QASIAN,QHISP,QFAM,QSNGPKIDS,QFHH,QFEMLBR,QED12LES,QRICH200K,QSSBEN,PERCAP,QCVLUN,QSERV,QEXTRCT,QRENTER,PPUNIT,QMOHO,QNOAUTO,QHSEBRDN,QUNINSUR,QESL,QPOVTY,QDISABLE,QUNOCCHU,MDGRENT,MDHSEVAL,SoVI_Score,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
60196,47011010200,Tennessee,Bradley ,2019,6105,2468,0.2865,0.5093,35.9,0.0267,0,0.0351,0.1119,0.6754,0.3246,0.0952,0.4394,0.128,0.0494,0.3424,36586.0,0.0392,0.1654,0.0075,0.5596,2.41,0.0547,0.0628,0.2168,0.1753,0.0879,0.1909,0.1366,0.0886,793,189800,1.1207139733721596,0.05955275762091421,0.5234756429589008,1.5406000672943294,-0.8282309686070909,-0.1746835258948937
60197,47011010300,Tennessee,Bradley ,2019,2738,1065,0.1914,0.5953,35.4,0.0709,0,0.042,0.0701,0.336,0.664,0.215,0.6027,0.2625,0.0,0.2958,17990.0,0.1308,0.235,0.0254,0.6451,2.57,0.0852,0.0357,0.2113,0.2012,0.0378,0.2848,0.2341,0.1601,837,118100,3.660419196811705,0.695831715641593,0.02934971132957513,0.7292357417332074,0.9129648374067106,1.2930371907006188
60198,47011010400,Tennessee,Bradley ,2019,2691,1070,0.1706,0.5485,27.3,0.1709,0.0011,0.003,0.181,0.3058,0.6942,0.1626,0.4908,0.3074,0.0112,0.3196,14282.0,0.126,0.3067,0.0,0.772,2.11,0.1023,0.1907,0.3168,0.2092,0.1037,0.4703,0.2219,0.1315,652,78800,3.6417917085389577,1.7061643637096944,-0.23077811817125712,1.7055632682920492,0.5443787137409358,-0.08353651903246452
60199,47011010500,Tennessee,Bradley ,2019,3638,1049,0.0987,0.5748,21.6,0.0684,0.011,0.0168,0.086,0.4951,0.5049,0.0772,0.5227,0.1756,0.0496,0.2402,17237.0,0.0379,0.2257,0.0108,0.7245,1.98,0.0,0.1735,0.2078,0.1743,0.0729,0.2546,0.1229,0.1251,655,196000,-0.1900494852458089,0.4809236080437206,-1.728075524985671,0.5567962966242532,0.27498845620248746,0.2253176788694009
60200,47011010600,Tennessee,Bradley ,2019,3302,1338,0.2489,0.454,36.2,0.0715,0,0.0,0.1729,0.4333,0.5667,0.1756,0.4104,0.1556,0.0052,0.3191,23207.0,0.0651,0.1205,0.0048,0.5493,2.46,0.0,0.0792,0.1562,0.1105,0.1186,0.1862,0.1233,0.0842,750,174500,0.7005732678576184,0.025591191781791214,-0.23433021950230562,1.476084996010161,-0.06453368015506487,-0.5022390202769633
60201,47011010700,Tennessee,Bradley ,2019,4869,1795,0.1604,0.4843,34.5,0.1267,0.0008,0.0014,0.0869,0.3498,0.6502,0.2852,0.4716,0.2692,0.0,0.2791,15698.0,0.0883,0.2923,0.0,0.6329,2.41,0.041,0.0986,0.2279,0.2026,0.0436,0.2804,0.2473,0.0695,724,86200,1.9340600153134884,0.9616988008890899,-0.6379059538378844,0.804940426627053,0.937703161686114,-0.1323764200508842
60202,47011010800,Tennessee,Bradley ,2019,3121,1201,0.2307,0.5418,35.1,0.1855,0.0045,0.0,0.0429,0.3406,0.6594,0.204,0.4337,0.217,0.0225,0.3447,23650.0,0.1213,0.1412,0.0,0.6053,2.56,0.082,0.0858,0.1923,0.1589,0.0086,0.2599,0.2765,0.144,713,84200,1.481071239490275,0.9764145841359457,0.2563983610178504,-0.006116671445929144,0.30129429914569567,-0.046919333363287886
60203,47011010900,Tennessee,Bradley ,2019,2889,1195,0.2143,0.5192,46.6,0.0003,0,0.0121,0.0398,0.4515,0.5485,0.0686,0.4286,0.1883,0.0226,0.3347,23957.0,0.0855,0.1082,0.0,0.2126,2.42,0.0742,0.0485,0.1799,0.1256,0.0322,0.2086,0.2347,0.1042,787,129600,0.5380432293345965,0.054426640460793395,0.5258776414012936,0.20029292722313546,0.09857819298583598,-0.34113217273646207
60204,47011011000,Tennessee,Bradley ,2019,6470,2403,0.2206,0.523,37.9,0.0374,0,0.0,0.0352,0.7415,0.2585,0.1673,0.5618,0.1578,0.0,0.3383,20787.0,0.0707,0.1821,0.0,0.2788,2.69,0.1508,0.0179,0.1394,0.0963,0.0348,0.2035,0.2091,0.0639,804,116200,1.3701255822792957,-0.6016273340668346,-0.18592496272371678,-0.0021638394641573257,1.1756872968430523,0.9841544216909519
60205,47011011100,Tennessee,Bradley ,2019,9934,3712,0.2342,0.512,43.5,0.0245,0,0.0,0.0236,0.8581,0.1419,0.0547,0.4639,0.1311,0.0283,0.3109,30592.0,0.0338,0.1392,0.0037,0.2152,2.68,0.1511,0.0304,0.1177,0.0762,0.0165,0.125,0.1812,0.0699,894,163000,-0.6843433155492761,-0.8301696890458052,0.043195426137287475,-0.2162590109062045,0.3737273381891784,-0.05483737992373219
60206,47011011201,Tennessee,Bradley ,2019,6174,2616,0.2326,0.5494,44.6,0.0719,0.0018,0.0,0.0121,0.636,0.364,0.1174,0.5702,0.1024,0.0038,0.3414,29373.0,0.0261,0.1567,0.013,0.2217,2.36,0.0188,0.0226,0.1101,0.0682,0.0019,0.0451,0.2407,0.073,921,162700,1.0764343980413789,-0.9079073448950836,0.2669548334699931,-0.44383913268016756,0.6725344824421118,1.4886915597045252
60207,47011011202,Tennessee,Bradley ,2019,9764,3631,0.2099,0.5327,43.0,0.0552,0,0.0565,0.069,0.8433,0.1567,0.0719,0.4351,0.1027,0.0523,0.3217,34248.0,0.0326,0.1812,0.0045,0.2919,2.65,0.0668,0.0565,0.1272,0.0895,0.0673,0.0666,0.1485,0.0749,1074,193500,-0.28148198701662064,-0.6143929789966328,0.2667112286384706,0.8329238112279285,-0.7149915526276689,-0.05173249525871796
60208,47011011300,Tennessee,Bradley ,2019,8376,3161,0.241,0.5137,45.6,0.0069,0.0049,0.0075,0.0084,0.8655,0.1345,0.1072,0.5065,0.1076,0.0288,0.3945,25379.0,0.0482,0.1198,0.0057,0.1772,2.64,0.1677,0.0411,0.0791,0.0739,0.0,0.1006,0.1632,0.0533,599,189200,-0.20285635828849735,-0.9648537376156803,0.25205048495780175,-0.46732016886345257,0.5539479444552327,0.423319118777601
60209,47011011401,Tennessee,Bradley ,2019,8614,3225,0.2473,0.5306,43.6,0.0223,0,0.0137,0.0405,0.592,0.408,0.1091,0.4688,0.0659,0.08,0.4093,34927.0,0.027,0.1385,0.0,0.1721,2.66,0.0604,0.0471,0.1522,0.0757,0.0132,0.1422,0.15,0.0543,743,213900,-0.0038989410822550807,-0.5471192496998583,0.5107795912819936,-0.11032299557584865,-0.4490906848950273,0.5918543978064855
60210,47011011402,Tennessee,Bradley ,2019,2930,1086,0.2058,0.5017,36.5,0.0526,0,0.0,0.2283,0.7177,0.2823,0.105,0.4217,0.1765,0.0157,0.2265,21912.0,0.0554,0.2423,0.005,0.5341,2.68,0.0173,0.0792,0.1924,0.1758,0.1193,0.1983,0.1077,0.1076,766,141000,1.467154279898606,-0.12293260394335757,-0.3976982301692074,2.225911468220086,0.11622053786314517,-0.35434689207205994
60211,47011011500,Tennessee,Bradley ,2019,9011,3433,0.2434,0.4413,40.8,0.0276,0.0018,0.0012,0.0629,0.8861,0.1139,0.0824,0.4198,0.1607,0.0341,0.3985,27274.0,0.04,0.1493,0.017,0.2339,2.62,0.2113,0.0335,0.113,0.1061,0.0265,0.1307,0.2096,0.0579,829,166200,-0.9722357393016982,-0.6298494392136245,0.09566023526563362,0.14158142220060352,0.6247538133151909,-1.2043817708695017
60212,47011011601,Tennessee,Bradley ,2019,4577,1868,0.2198,0.4804,43.1,0.0,0.0028,0.0,0.0304,0.7599,0.2401,0.053,0.4168,0.157,0.0054,0.3415,25673.0,0.0417,0.133,0.0028,0.2612,2.44,0.2501,0.0471,0.0996,0.0842,0.0,0.1215,0.1661,0.1234,785,139500,-1.4386020856612771,-0.621528465368567,-0.17779564502689024,-0.38915617760612886,0.7057757166818409,-0.9558975143415318
60213,47011011602,Tennessee,Bradley ,2019,5078,1981,0.2284,0.5043,41.4,0.0037,0,0.0,0.0047,0.757,0.243,0.0505,0.4559,0.1731,0.0227,0.3544,24568.0,0.0725,0.1852,0.0302,0.1989,2.56,0.2741,0.0803,0.1964,0.0782,0.003,0.1795,0.1753,0.0921,622,147300,-0.9197856592698902,-0.23869448433241647,-0.06250558182369587,-0.6620554994083644,0.8108816683828972,-0.7674117620883106
60214,47013950100,Tennessee,Campbell ,2019,3484,1333,0.2552,0.4842,41.1,0.0,0,0.004,0.0032,0.7187,0.2813,0.1748,0.461,0.3575,0.0308,0.4674,18724.0,0.1357,0.2233,0.0382,0.1455,2.61,0.3797,0.0923,0.1328,0.1716,0.0115,0.2988,0.2359,0.1288,448,68400,1.4514500180526444,0.5067228034220567,0.8684331949127447,-0.09358392572030177,1.4731496074456534,-1.3032716620075087
60215,47013950200,Tennessee,Campbell ,2019,2230,1015,0.3677,0.4919,49.5,0.0117,0,0.0,0.0099,0.8113,0.1887,0.0916,0.4503,0.3261,0.0158,0.5143,24633.0,0.1157,0.2682,0.0,0.5202,2.08,0.141,0.2335,0.1901,0.117,0.004,0.324,0.3305,0.1912,453,87800,3.2872672410773243,1.6133049639312296,2.7234673400142593,0.23884747397466086,-0.29864051176601836,-0.9897120250768072
60216,47013950300,Tennessee,Campbell ,2019,1913,751,0.2488,0.483,43.7,0.0,0,0.0,0.0,0.6727,0.3273,0.1611,0.4073,0.3645,0.0,0.522,19755.0,0.1014,0.1801,0.0887,0.3023,2.55,0.3477,0.0746,0.0666,0.1694,0.0,0.2482,0.2875,0.1237,692,78300,0.8519168490034155,0.30483214401389375,0.9096784508702521,-0.2708942345001533,1.8770267618662408,-1.968726273246818
60217,47013950400,Tennessee,Campbell ,2019,4922,1808,0.2479,0.4785,40.3,0.0,0,0.0,0.0065,0.7786,0.2214,0.1278,0.4382,0.1583,0.0442,0.3894,24144.0,0.0774,0.1658,0.0242,0.3357,2.72,0.1717,0.0476,0.0841,0.1022,0.0081,0.1756,0.2172,0.2485,663,119100,-0.834595116106299,0.08999882858624272,0.28981287590446947,-0.5484055355350462,0.5192273873362485,-1.1852286723982135
60218,47013950500,Tennessee,Campbell ,2019,5146,2207,0.2414,0.5249,43.5,0.0033,0.0064,0.0157,0.0052,0.7153,0.2847,0.1364,0.4894,0.1886,0.0204,0.4604,26382.0,0.0415,0.1443,0.0,0.3675,2.25,0.0817,0.0933,0.1386,0.1216,0.002,0.1089,0.254,0.1495,663,125600,1.1869471658394748,-0.011907376728789356,0.9053051054685608,-0.07909658198376476,0.19700316403188514,0.17564285505158292
60219,47013950600,Tennessee,Campbell ,2019,4148,1797,0.2382,0.5287,43.7,0.0012,0,0.0,0.0649,0.4846,0.5154,0.202,0.4791,0.2331,0.0039,0.4079,20172.0,0.1895,0.1327,0.0,0.5915,2.2,0.1175,0.1219,0.202,0.1122,0.0,0.2655,0.3082,0.1876,661,86000,2.108034988370056,1.201744692045972,0.9522077931427572,-0.22206250559195445,0.37056363191286623,-0.194418623139585
60220,47013950700,Tennessee,Campbell ,2019,4848,1910,0.3014,0.5827,43.8,0.0043,0,0.0,0.001,0.5571,0.4429,0.2241,0.5448,0.2545,0.0162,0.5586,27448.0,0.1341,0.153,0.005,0.3639,2.46,0.0539,0.1246,0.1246,0.0675,0.0,0.2672,0.3384,0.1634,601,86300,4.034737617702256,0.7376744347592912,2.106355423639869,-0.36087171658211764,0.331357736596635,1.2202217392885786
60221,47013950800,Tennessee,Campbell ,2019,2385,1031,0.2952,0.5044,55.7,0.0,0.0218,0.0,0.0,0.6632,0.3368,0.0272,0.5238,0.1752,0.0281,0.5994,28741.0,0.0237,0.1848,0.0084,0.0931,2.31,0.1306,0.0194,0.1009,0.1445,0.0,0.1066,0.2869,0.1888,647,118200,2.623016317157594,-0.4137582222426567,2.2735950330844115,0.08362185962281642,0.4400627096074767,0.23949493708554664
60222,47013950900,Tennessee,Campbell ,2019,2913,1246,0.2798,0.4741,45.1,0.0,0,0.0,0.0206,0.6697,0.3303,0.134,0.4457,0.2299,0.0144,0.5345,26650.0,0.09,0.171,0.0163,0.2801,2.34,0.2736,0.1091,0.1717,0.1287,0.0,0.2994,0.2128,0.3978,552,96100,0.714075482640292,0.9824740164921448,1.3852174167242988,-0.43770851866742205,0.3931581372968292,-1.6090655692055589
60223,47013951000,Tennessee,Campbell ,2019,2348,1023,0.2704,0.5426,42.9,0.0128,0,0.0,0.0043,0.5093,0.4907,0.1945,0.5022,0.2506,0.0127,0.5406,23631.0,0.1093,0.183,0.0056,0.2219,2.3,0.1516,0.0166,0.1681,0.1099,0.0,0.2176,0.187,0.295,609,101400,2.4751153835764383,0.38120909512117873,1.2778809922159804,-0.27215660855003154,0.7082769919519978,0.3799049128373127
60224,47013951100,Tennessee,Campbell ,2019,5460,2071,0.2004,0.4987,43.3,0.0051,0.0022,0.0137,0.022,0.8185,0.1815,0.099,0.4741,0.1426,0.0,0.367,24286.0,0.0395,0.1537,0.0345,0.1782,2.64,0.1983,0.0126,0.1313,0.0848,0.0094,0.1245,0.2174,0.319,612,129800,-0.9412555690343292,-0.3697173675196259,0.014195460680242477,-0.5714726348730744,0.9216481843739622,-0.9359092116958335
60225,47015960100,Tennessee,Cannon ,2019,4081,1538,0.2796,0.5053,43.5,0.0108,0.0061,0.001,0.0123,0.676,0.324,0.1333,0.3811,0.1809,0.0273,0.4298,23743.0,0.0518,0.1056,0.0158,0.2354,2.6,0.2035,0.0156,0.0969,0.1136,0.0144,0.1987,0.1994,0.111,660,155500,0.2715886548618023,-0.39777556086346555,0.7358660604442854,-0.010230959345516495,0.5801831642616561,-0.6364540496351572
60226,47015960200,Tennessee,Cannon ,2019,6374,2574,0.2336,0.5213,41.2,0.0315,0.0024,0.0,0.0119,0.6698,0.3302,0.1317,0.4608,0.1387,0.0019,0.3201,24037.0,0.0478,0.1777,0.0102,0.3217,2.44,0.1497,0.0777,0.1399,0.1078,0.0,0.2014,0.1998,0.1164,606,157400,0.08253012871498996,-0.17375301483921987,0.002119999371073211,-0.3623228727124182,0.6520345944543545,-0.03554857755879972
60227,47015960300,Tennessee,Cannon ,2019,3723,1376,0.1958,0.4819,41.4,0.0054,0,0.0,0.0513,0.9162,0.0838,0.0538,0.4307,0.152,0.0698,0.3634,33491.0,0.0111,0.0775,0.103,0.1417,2.71,0.1901,0.0153,0.0647,0.0637,0.0022,0.0425,0.1064,0.0759,751,190400,-3.5519623255298094,-1.2607448641164363,-0.7869693209658086,-0.8260608328468514,0.8860466908820115,-1.5642339984827247
60228,47017962000,Tennessee,Carroll ,2019,4108,1595,0.269,0.4968,44.0,0.0828,0.0012,0.0061,0.0251,0.8212,0.1788,0.1085,0.4016,0.1747,0.01,0.4339,19709.0,0.0597,0.1851,0.0059,0.2821,2.51,0.2777,0.089,0.121,0.1089,0.0026,0.1585,0.2477,0.2033,597,69300,0.4872198272908649,0.020805872309843286,0.8966017648138155,-0.11558284643488483,0.6677127283589938,-0.9823176917569029
60229,47017962100,Tennessee,Carroll ,2019,6111,2390,0.241,0.5243,42.3,0.1221,0,0.0,0.0047,0.5597,0.4403,0.1264,0.4742,0.1556,0.0213,0.3757,24392.0,0.0193,0.1743,0.016,0.2653,2.45,0.0899,0.0912,0.113,0.0469,0.0019,0.2484,0.2225,0.1893,514,95000,0.12258015066987492,0.05360465847824546,0.34798635925157734,-0.6835425064569743,0.4212454792676082,-0.016713839870581736
60230,47017962201,Tennessee,Carroll ,2019,3462,1396,0.2955,0.5263,43.7,0.1193,0,0.0046,0.0147,0.7231,0.2769,0.1218,0.4848,0.1705,0.015,0.4305,19970.0,0.0748,0.1708,0.0468,0.255,2.43,0.134,0.1332,0.1397,0.1182,0.0015,0.2577,0.2931,0.1575,535,86900,1.5494168798446537,0.37760692951446,1.1900308531775299,-0.34826750745602963,0.615129380032866,-0.28508277542417265
60231,47017962202,Tennessee,Carroll ,2019,5205,1833,0.2711,0.5308,32.6,0.0611,0.0021,0.01,0.0071,0.5024,0.4976,0.1506,0.4927,0.126,0.018,0.3846,20975.0,0.0333,0.211,0.0278,0.383,2.57,0.1537,0.0944,0.1528,0.0411,0.004,0.1277,0.2133,0.1565,692,130700,0.3552502526316178,-0.0703665075185596,0.014428983521480119,-0.6328800787151706,0.7131979880466407,0.3308698672972272
60232,47017962300,Tennessee,Carroll ,2019,4308,1877,0.2282,0.5002,45.5,0.1226,0.01,0.0,0.0838,0.6671,0.3329,0.0943,0.4761,0.1512,0.0213,0.3586,27492.0,0.0301,0.2018,0.0221,0.2126,2.3,0.1571,0.0501,0.1028,0.1715,0.0,0.1818,0.1625,0.1378,621,83100,0.5093101264037381,-0.3850401140609417,0.2573734829768591,0.2500413658617576,0.6636863123705262,-0.2767509207444632
60233,47017962400,Tennessee,Carroll ,2019,2670,1047,0.2652,0.4558,46.4,0.1356,0,0.0019,0.0558,0.8146,0.1854,0.0707,0.4667,0.2003,0.0172,0.4489,21286.0,0.1734,0.1229,0.0342,0.2292,2.55,0.3088,0.0258,0.0888,0.1382,0.0179,0.1442,0.2333,0.1536,715,84800,0.21451283254711417,-0.031058819242920893,0.7998397948000191,-0.1917536189514959,0.9920040036971981,-1.3545185277556862
60234,47017962500,Tennessee,Carroll ,2019,2022,824,0.224,0.5297,45.9,0.0791,0.0045,0.0074,0.0054,0.792,0.208,0.1056,0.5215,0.1477,0.0,0.4029,20213.0,0.0304,0.1823,0.0128,0.2051,2.45,0.2944,0.0425,0.1444,0.0351,0.0077,0.1371,0.2141,0.2248,600,76100,0.4079972187680321,-0.5541494658005593,0.3476771786112668,-0.6865732868192741,1.1384905730045851,0.16255221977201362
60236,47019070100,Tennessee,Carter ,2019,1757,775,0.3238,0.469,44.6,0.0256,0,0.0,0.0176,0.7122,0.2878,0.0852,0.4608,0.2198,0.0077,0.5432,21804.0,0.0551,0.2732,0.0,0.449,1.88,0.0346,0.1987,0.16,0.0748,0.0,0.2189,0.2498,0.1622,463,99900,1.7674129053582708,0.8743190247022512,1.6946372349649064,-0.03077842749159339,-0.18870646519173565,-0.5820584616255579
60237,47019070200,Tennessee,Carter ,2019,3678,1550,0.2656,0.5367,44.8,0.037,0,0.0057,0.0617,0.5794,0.4206,0.1439,0.4888,0.1107,0.04,0.369,28445.0,0.0247,0.1924,0.0,0.4142,2.27,0.0357,0.0413,0.129,0.0641,0.0137,0.1583,0.1478,0.093,705,156600,1.117894835333573,-0.41108511031536266,0.5091013371966338,0.14874332018294267,-0.05251371849722271,0.9236490067665818
60238,47019070300,Tennessee,Carter ,2019,5382,2326,0.2752,0.5617,49.1,0.0858,0,0.0149,0.023,0.6542,0.3458,0.1733,0.4504,0.18,0.0056,0.466,21750.0,0.0612,0.1854,0.0144,0.3616,2.17,0.0481,0.1801,0.1788,0.1446,0.01,0.2273,0.2372,0.0981,611,139000,2.754385410023219,0.5282670743471654,1.5655460563553238,0.3064946283808223,-0.07814787823342419,0.4322255291733315
60239,47019070400,Tennessee,Carter ,2019,2115,869,0.234,0.4813,32.6,0.0213,0.0024,0.0,0.0038,0.3239,0.6761,0.2509,0.4918,0.1356,0.0046,0.4235,16811.0,0.085,0.2609,0.0,0.3418,2.43,0.0421,0.0967,0.0967,0.1102,0.0,0.3532,0.1712,0.1087,235,94600,0.7770761486599516,0.5310238197782031,-0.2667527441672677,-0.49368167323039813,0.7630869343428389,0.2433998119365753
60240,47019070500,Tennessee,Carter ,2019,3983,1747,0.2769,0.526,44.7,0.0,0,0.0028,0.0075,0.7627,0.2373,0.1717,0.532,0.1418,0.0218,0.4648,25515.0,0.0356,0.1795,0.0123,0.1809,2.28,0.1511,0.0401,0.1832,0.0743,0.0,0.1961,0.1973,0.1317,543,144100,1.5387055476507305,-0.39378284654651147,0.8635122481699272,-0.3488182315756379,0.6351540698023792,0.7826403078005735
60241,47019070600,Tennessee,Carter ,2019,2279,1098,0.29,0.5862,46.5,0.0,0,0.0399,0.011,0.7015,0.2985,0.1366,0.5711,0.2024,0.0,0.5565,18338.0,0.0395,0.282,0.0094,0.2614,2.08,0.2113,0.0647,0.2687,0.0768,0.0032,0.387,0.2804,0.1044,636,89700,4.480517185754467,0.1900870785035965,1.8703491794746971,0.2481010613485577,0.7051999153143985,1.4667799511132167
60242,47019070700,Tennessee,Carter ,2019,3606,1438,0.2055,0.4612,40.7,0.0047,0,0.0,0.0,0.8765,0.1235,0.0341,0.4844,0.1376,0.0132,0.3046,25385.0,0.0269,0.08,0.0206,0.1892,2.51,0.2025,0.0487,0.1071,0.0968,0.0049,0.1319,0.1814,0.141,766,161300,-2.368582739004629,-0.7297346128067437,-0.6158477355950546,-0.7941723506648618,0.8241621044787164,-1.0529901444166854
60243,47019070800,Tennessee,Carter ,2019,2896,1353,0.2579,0.5449,42.1,0.0646,0.0131,0.0097,0.0511,0.8523,0.1477,0.1234,0.4759,0.14,0.0,0.3829,23577.0,0.0499,0.1443,0.017,0.4723,2.14,0.1133,0.102,0.1863,0.0998,0.0415,0.153,0.1857,0.1338,588,122000,1.1820592052313865,-0.15804309620468215,0.5252740664605341,0.300372752596613,0.24120572891394226,0.27324975346497943
60244,47019070900,Tennessee,Carter ,2019,3461,1209,0.1933,0.4984,30.9,0.0095,0,0.004,0.0465,0.9707,0.0293,0.0116,0.4464,0.09,0.0165,0.3052,28684.0,0.0491,0.1791,0.0029,0.4483,2.37,0.1005,0.0281,0.1464,0.0971,0.0012,0.1098,0.1162,0.1194,694,153300,-2.283033912727696,-0.6358319115630972,-1.0791602469852026,-0.29137517435441534,0.32150712370495615,-0.598173703529937
60245,47019071000,Tennessee,Carter ,2019,2821,1244,0.2308,0.491,47.6,0.0,0.0028,0.0,0.0,0.8694,0.1306,0.0997,0.5171,0.1604,0.0,0.4775,21895.0,0.0,0.2236,0.0163,0.3867,2.27,0.2956,0.0539,0.3135,0.1496,0.0,0.2737,0.2162,0.1662,579,129600,1.056472000657839,0.027444676169181743,0.5854548571701026,-0.19445109031151067,0.9948149303141492,-0.3567913726840838
60246,47019071100,Tennessee,Carter ,2019,1946,686,0.2395,0.4943,46.2,0.0,0.001,0.0,0.0015,0.5907,0.4093,0.1239,0.4651,0.1877,0.0029,0.5845,17878.0,0.0382,0.2603,0.0143,0.1793,2.84,0.2077,0.0816,0.1618,0.1526,0.0,0.2436,0.2909,0.1765,688,118800,2.1060187019126735,0.22740294678039497,1.305364647369376,-0.06411950613717364,1.0702678467032116,-0.4328972328031357
60247,47019071200,Tennessee,Carter ,2019,3987,1662,0.3,0.4893,44.0,0.0,0,0.0,0.007,0.8661,0.1339,0.0884,0.4351,0.226,0.0138,0.4868,20407.0,0.0952,0.1827,0.0039,0.3424,2.4,0.2329,0.0325,0.148,0.2267,0.0027,0.2948,0.2726,0.1141,657,104500,2.076789052134605,0.21508172466027617,1.409374517763415,0.45963880972021026,0.7702309288273514,-0.7775369288366479
60248,47019071300,Tennessee,Carter ,2019,8178,3288,0.2285,0.5313,45.8,0.0,0.017,0.0,0.0097,0.6664,0.3336,0.0958,0.4139,0.1134,0.0198,0.4656,23196.0,0.0235,0.1332,0.0232,0.2606,2.49,0.2076,0.0341,0.1332,0.1226,0.0,0.2213,0.1497,0.1194,652,120000,-0.041889100116396016,-0.510827241342002,0.39380253584033376,-0.2808286090683088,0.6618306813803623,-0.30586646692678127
60249,47019071400,Tennessee,Carter ,2019,3305,1445,0.253,0.5032,46.9,0.0,0.003,0.0,0.0487,0.7602,0.2398,0.1343,0.5232,0.1723,0.0,0.4962,21270.0,0.1055,0.1773,0.0,0.2187,2.29,0.2726,0.0706,0.2284,0.1077,0.0,0.2554,0.2605,0.1827,534,124000,1.956728636291291,0.20345934435209823,1.11472756226269,-0.22252912253343018,0.8911249391088369,-0.03005408689890389
60250,47019071500,Tennessee,Carter ,2019,2011,961,0.3869,0.4659,58.3,0.0,0,0.003,0.005,0.6391,0.3609,0.1041,0.5404,0.2643,0.0271,0.6264,24206.0,0.0736,0.2156,0.0,0.1176,2.09,0.209,0.1093,0.0999,0.1815,0.0096,0.1522,0.3531,0.2275,843,112800,4.6511779508747715,0.47980071639351246,3.458536738606112,0.48861882487622715,0.3563182212873193,-0.1320965502883994
60251,47019071600,Tennessee,Carter ,2019,1544,676,0.2455,0.5052,46.8,0.0026,0.0136,0.0019,0.0071,0.644,0.356,0.1154,0.4232,0.2427,0.0133,0.5281,18301.0,0.0747,0.3051,0.0886,0.2337,2.26,0.2394,0.0533,0.1376,0.2196,0.002,0.2907,0.2869,0.4049,581,82000,1.5486551649465656,0.8660228408249779,1.4015438337826776,-0.10372990301949017,1.3672175971723368,-1.9823992038139366
60252,47019071700,Tennessee,Carter ,2019,3484,1457,0.2394,0.4587,47.5,0.0109,0,0.0,0.0026,0.738,0.262,0.0556,0.4297,0.2266,0.024,0.477,27741.0,0.0319,0.1953,0.0274,0.0995,2.22,0.2151,0.0872,0.1084,0.0808,0.0047,0.1876,0.2163,0.291,541,123300,-0.77371661662186,0.1406556192285117,0.8737334034433478,-0.5840059657226487,0.5302748618404289,-1.7343745354114997
60253,47021070102,Tennessee,Cheatham ,2019,4058,1502,0.2304,0.4988,41.0,0.0103,0.0148,0.0071,0.0286,0.5659,0.4341,0.1312,0.4769,0.1426,0.0246,0.3442,26075.0,0.0461,0.174,0.0149,0.1578,2.65,0.1015,0.0186,0.1438,0.1148,0.0057,0.109,0.1475,0.1086,932,186900,-0.17672604337583492,-0.5237897998426547,-0.10942794757749466,-0.17224877880754186,0.5553551603661366,0.07338532248571968
60254,47021070103,Tennessee,Cheatham ,2019,3584,1390,0.2185,0.5022,45.4,0.0234,0,0.0,0.0089,0.5103,0.4897,0.1237,0.4701,0.1931,0.0194,0.405,27766.0,0.0312,0.2318,0.0,0.3122,2.58,0.1099,0.0345,0.1259,0.1261,0.0283,0.1032,0.1839,0.0627,943,177500,0.9568513153074595,-0.37876599660050037,0.36941540420773356,0.19937469272292488,0.5493151707677857,0.21751204420951573
60255,47021070104,Tennessee,Cheatham ,2019,5858,2324,0.2252,0.4741,40.0,0.0176,0.0138,0.0046,0.0497,0.6163,0.3837,0.1166,0.3812,0.1866,0.009,0.3399,23400.0,0.0291,0.1657,0.0195,0.3619,2.52,0.1971,0.0413,0.1846,0.1108,0.0287,0.1108,0.2281,0.0689,1033,144900,-0.49835488761756475,-0.31394074321469656,-0.12010652632231852,0.222756118709453,0.7409665777417849,-1.0280303145317875
60256,47021070201,Tennessee,Cheatham ,2019,4480,1587,0.1623,0.5085,36.2,0.0114,0,0.0065,0.0203,0.9031,0.0969,0.0611,0.4901,0.0844,0.0422,0.2615,32977.0,0.0177,0.1639,0.0109,0.2187,2.82,0.0705,0.0195,0.0662,0.0835,0.0056,0.0496,0.1035,0.0353,1191,204700,-2.4960215779822814,-1.251196033773232,-1.2345146987178772,-0.5084075860144888,0.4245291838575647,0.07356755666575193
60257,47021070202,Tennessee,Cheatham ,2019,5554,2015,0.1941,0.5178,36.2,0.0126,0.0047,0.0,0.0184,0.8592,0.1408,0.0923,0.4827,0.197,0.0174,0.2432,25623.0,0.0557,0.2095,0.0083,0.1603,2.75,0.141,0.0333,0.1166,0.0745,0.0056,0.1495,0.1296,0.0748,842,175100,-1.1034919475632956,-0.743842820129461,-0.8402902978129098,-0.3981620513135693,0.8935010484386209,-0.014697826745976368
